ObjectID,GlobalID,Minute,4-Letter Species Code,Radial Distance (m),How Detected?,Direction,Song Also?,Visual ID,Sex,Migrant,Number of Birds in Group,Next Observation,ParentGlobalID,CreationDate,Creator,EditDate,Editor
335,355ceb87-1c3a-4c5d-a95c-a50119604c12,1,SPTO,68,S,W,,,U,,,,d3f28689-c9a6-447f-b753-01140a05d18e,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
336,618d164d-407c-43a4-9095-79e9ac1aa8fb,1,SPTO,55,S,N,,V,U,,,,d3f28689-c9a6-447f-b753-01140a05d18e,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
337,e4b3d7f0-f9cb-40b7-8d65-d90ff6a01bb3,2,WEME,51,S,NE,,,U,,,,d3f28689-c9a6-447f-b753-01140a05d18e,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
338,36e4a77c-bd7c-4707-8889-92aab713a3e2,2,WEME,125,S,SE,,,U,,,,d3f28689-c9a6-447f-b753-01140a05d18e,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
339,12259203-dae4-4ede-9a3f-1adb26479832,3,WEME,79,S,W,,,U,,,,d3f28689-c9a6-447f-b753-01140a05d18e,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
340,5232823c-f81a-41da-9215-7d87f255d7ea,4,CORA,285,C,SE,,,U,,,,d3f28689-c9a6-447f-b753-01140a05d18e,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
341,009e14c0-a4b7-4e1a-9fa5-854bb6e5810e,4,SPTO,54,V,N,,V,U,,,,d3f28689-c9a6-447f-b753-01140a05d18e,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
342,bf04fbc2-efc4-4b6b-a9c0-b67d2965a3bd,5,NOBI,,,,,,,,,,d3f28689-c9a6-447f-b753-01140a05d18e,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
343,84bf38e4-c8d6-414e-910d-1221408d131a,6,BRSP,98,S,NW,,,U,,,,d3f28689-c9a6-447f-b753-01140a05d18e,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
344,1fe14686-57bf-4b20-a909-4fa68abd7ce9,1,SPTO,97,C,S,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
345,0c070eb7-0ebe-439a-b273-17d7fe413f6f,1,SPTO,70,S,NE,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
346,6b37dff8-5354-40d6-8bc6-6b4453e85052,1,SPTO,62,S,NE,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
347,466ffacf-fbcb-4cde-879c-fb72f4a7ef0f,1,WEME,84,S,SW,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
348,623cf266-1b23-45e3-ba6b-6b1f3589ae16,2,BRSP,109,S,NE,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
349,fe32537f-3b53-456b-8f76-414e7c30e8c7,2,BRSP,5,V,N,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
350,bd612af8-a16c-4e0d-91e2-48e79986faaa,3,WEME,70,S,NW,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
351,d77b65f9-5a74-4981-b48d-5866e915bde7,2,BBMP,127,C,NW,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
352,3f1b305c-5c77-49c9-8640-dbded55e0767,5,WEME,34,S,SW,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
353,82b0d81f-b8e9-4907-a563-4513bce2eb9e,3,NOBI,,,,,,,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
354,90cf8bc1-f093-40ed-9eb4-e054df3b8a7e,6,WEME,115,S,SW,,,U,,,,c0440d4c-9d5c-4987-ade3-191406903334,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
355,fcd99068-6194-4a30-a63e-58ab3b5f0401,1,WEME,36,S,W,,,U,,,,00ec73ec-1184-4613-b1f0-dbeae0dc2816,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
356,90427a74-fe1d-4b3c-ad25-6b12adffe139,1,WEME,61,S,N,,,U,,,,00ec73ec-1184-4613-b1f0-dbeae0dc2816,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
357,c39ea840-7b2f-4712-8eb4-c1accaa493c8,1,BRSP,80,S,NE,,,U,,,,00ec73ec-1184-4613-b1f0-dbeae0dc2816,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
358,46217ce6-fb25-4916-a07d-7d292ac8d587,2,WEME,58,C,S,,,U,,,,00ec73ec-1184-4613-b1f0-dbeae0dc2816,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
359,2bb760f4-7e43-4190-a794-6e6c56dfeceb,3,BRSP,84,S,S,,,U,,,,00ec73ec-1184-4613-b1f0-dbeae0dc2816,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
360,b422d887-d768-4568-871d-01cc43cc1d20,3,WEME,104,S,SE,,,U,,,,00ec73ec-1184-4613-b1f0-dbeae0dc2816,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
361,6936a3a5-8a57-4d75-b446-200430533e4f,4,NOBI,,,,,,,,,,00ec73ec-1184-4613-b1f0-dbeae0dc2816,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
362,7bb55e54-be2e-4b3b-9b05-b13480cda267,5,NOBI,,,,,,,,,,00ec73ec-1184-4613-b1f0-dbeae0dc2816,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
363,045223b4-66a5-46c7-ad15-f17442400818,6,CHUC,115,S,W,,,U,,,,00ec73ec-1184-4613-b1f0-dbeae0dc2816,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
364,6dd6d5a2-9510-4db5-a580-361f94eb419e,1,SPTO,62,C,SE,,,U,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
365,564145fb-2771-4ef8-a3dd-c3240920949b,1,WEME,82,S,N,,,U,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
366,3b5f5f46-01a5-40b8-8697-91f683a7eabd,1,SPTO,97,C,NW,,,U,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
367,c05f65f8-f1e9-47c9-89f7-64db4d50b0dd,2,WEME,12,S,NW,,,U,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
368,513aeeba-22fd-4031-825d-176d5a27937c,2,WEME,43,C,E,,,U,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
369,e4332be3-df08-4f31-ad86-9119a18c22d8,3,BRSP,76,S,NE,,,U,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
370,a663d2e0-f160-4d77-9776-bfd7d8afa87c,3,WEME,113,S,S,,,U,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
371,05b03b12-7c8e-4517-8822-53b4d709ba6c,3,CORA,197,V,S,,,U,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
372,22dbd04b-827e-4bb3-af77-c57237aee0ef,4,NOBI,,,,,,,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
373,b122a8e6-5f18-4ac9-b0ad-bee1e015b860,5,UNBI,112,C,NW,,,U,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
374,aaa9488c-af85-48b0-8e40-17c65c1e21f0,6,NOBI,,,,,,,,,,38a4c7b9-0d29-4cd0-b603-a5be8597d8e3,5/9/2024 6:33:21 PM,will.harrod,5/9/2024 6:33:21 PM,will.harrod
375,7efebc45-3b0e-4a94-8453-3d4cb92fb2c5,1,WEME,67,S,NE,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
376,41f57be9-efd8-49fc-8a59-c4ed9b7d6142,1,WEME,110,S,W,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
377,e5decd54-747d-4db7-8b2a-56d0eb321be7,1,WEME,111,C,SW,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
378,b81a9407-1e04-4aa6-b891-dc8c53249299,1,WEME,76,C,N,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
379,1863a434-20e9-4ad8-8518-898d71a4de13,2,WEME,88,S,NW,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
380,29f2eaa3-f24f-4f1b-8a6a-ce0ce59968e1,2,VESP,105,S,N,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
381,cf51ab39-f53d-446f-8118-022f96d0f290,3,VESP,83,S,NE,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
382,44e82006-a371-4e2c-b53b-1f7547a203e8,3,WEME,186,S,E,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
383,bc9ffa37-82ca-4f98-870c-f3e69e457322,3,HOLA,65,S,NE,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
384,7fe1c2f3-04d7-4f90-87d4-951fd4bd9d61,4,NOBI,,,,,,,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
385,0da3897e-5101-44d7-94b1-928273487f89,5,WEME,70,S,SE,,V,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
386,6238bda4-6e33-4b88-9d91-503d0ac000ce,6,NOBI,,,,,,,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
387,9ce52034-bae4-4abf-97c1-e1673f86bb1b,4,ROWR,144,S,NE,,,U,,,,a7be9f66-2267-465f-b1d9-f2304bf21cf0,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
388,2a721cd4-3dfe-4217-bbeb-1c1c08691903,1,WEME,55,S,E,,,U,,,,3792fcd5-8f3a-414b-a49f-61d53c26ab1d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
389,65f591e2-536d-4168-a8b9-97d99f44b53b,1,WEME,144,S,N,,,U,,,,3792fcd5-8f3a-414b-a49f-61d53c26ab1d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
390,b5091b5c-11a8-48cc-9118-eff65f70e35e,1,WEME,90,S,SE,,,U,,,,3792fcd5-8f3a-414b-a49f-61d53c26ab1d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
391,954cc0b9-6c9d-405d-a7e7-940957d68ca1,1,WEME,120,S,E,,,U,,,,3792fcd5-8f3a-414b-a49f-61d53c26ab1d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
392,6568e7d7-d225-4d07-b6da-a7586295d905,2,WEME,160,C,W,,,U,,,,3792fcd5-8f3a-414b-a49f-61d53c26ab1d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
393,583748f5-e8c3-4cc5-a1e9-063b2a6e59df,3,ROWR,177,S,N,,,U,,,,3792fcd5-8f3a-414b-a49f-61d53c26ab1d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
394,4f32d88e-9356-47e8-be97-75e0d43d9168,4,NOBI,,,,,,,,,,3792fcd5-8f3a-414b-a49f-61d53c26ab1d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
395,1953591b-5aff-4e49-a64a-162206f98b26,5,NOBI,,,,,,,,,,3792fcd5-8f3a-414b-a49f-61d53c26ab1d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
396,3df5b40d-905c-4987-9712-fb5fd5b5a89e,6,NOBI,,,,,,,,,,3792fcd5-8f3a-414b-a49f-61d53c26ab1d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
397,920306a3-b667-460c-b0e5-699dfc705412,1,WEME,60,S,SE,,,U,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
398,36b3e73e-7a4d-4221-b18c-405bc03483d3,1,WEME,85,S,E,,,U,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
399,0bc19dea-739e-4930-9c80-4e1ace8d2b7a,1,WEME,96,S,N,,,U,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
400,b1ce3a0e-9ec3-463b-a87d-1cd3aacc7f1f,1,WEME,122,S,N,,,U,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
401,571c09fa-adf4-4249-aceb-48a22e6cd47a,1,WEME,93,S,E,,,U,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
402,9c4d75ae-f5ec-4a2f-bb15-a13be049f292,2,WEME,95,S,W,,,U,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
403,e516bb65-8b6d-41f9-821f-3fcbac62e91d,2,CORA,400,C,E,,,U,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
404,17ae70fc-8f83-41a0-aa0a-6e9d7b86fb09,3,NOBI,,,,,,,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
405,9bf03efd-9995-4e62-84c8-45968100ee44,4,NOBI,,,,,,,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
406,69860edc-1155-47d3-ac2b-cfca8c0d5f42,5,HOLA,76,S,E,,,U,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
407,d8bbd94e-b91b-47dc-9768-6541606a0413,6,VESP,122,S,SE,,,U,,,,2c844f26-470c-4b77-952d-58846632647b,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
408,7e659c38-5d1c-4396-bcf9-ed442a4eeb7d,1,WEME,68,S,S,,V,U,,,,b93d1030-7ac2-4cde-b427-c025ea820207,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
409,4a21e927-50a3-4005-b6d9-9b5171c3aa5c,1,WEME,159,C,E,,,U,,,,b93d1030-7ac2-4cde-b427-c025ea820207,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
410,102f5358-7d65-48f0-b6b7-2bce473bc7c5,1,WEME,137,S,N,,,U,,,,b93d1030-7ac2-4cde-b427-c025ea820207,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
411,a837839a-d6a9-4225-af57-fb4d6ebaad58,2,VESP,251,S,N,,,U,,,,b93d1030-7ac2-4cde-b427-c025ea820207,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
412,d6265bb0-19bf-4225-bd7d-6c28e0eff510,3,NOBI,,,,,,,,,,b93d1030-7ac2-4cde-b427-c025ea820207,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
413,ccc3b957-c0f2-49aa-849c-608fc967cba4,4,NOBI,,,,,,,,,,b93d1030-7ac2-4cde-b427-c025ea820207,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
414,b99606e0-1b56-49ca-9aa1-3d72e40da8db,5,WEME,68,S,S,,,U,,,,b93d1030-7ac2-4cde-b427-c025ea820207,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
415,504664b7-e465-414d-913c-a8a47eaa5e20,6,WEME,145,V,NW,,V,U,,,,b93d1030-7ac2-4cde-b427-c025ea820207,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
416,488459e0-8a84-4f91-9e7b-32e888be20b8,1,WEME,65,S,N,,,U,,,,016e3300-c1e2-4f73-a561-51cffca5df98,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
417,9b86f3a7-dcf9-4db8-846b-4ebe9e22c960,1,WEME,120,S,SW,,,U,,,,016e3300-c1e2-4f73-a561-51cffca5df98,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
418,0fd38f01-0dbc-47ff-a1c1-2a0341af9efa,2,NOBI,,,,,,,,,,016e3300-c1e2-4f73-a561-51cffca5df98,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
419,d7580682-9946-4ad0-9b3c-9b535e93acb4,3,WEME,38,C,NW,,V,U,,,,016e3300-c1e2-4f73-a561-51cffca5df98,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
420,c0d73749-dafd-451b-a922-03eabd52a9c7,4,NOBI,,,,,,,,,,016e3300-c1e2-4f73-a561-51cffca5df98,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
421,acb32661-5e98-43a3-9dd8-5449aaf4fbb1,5,NOBI,,,,,,,,,,016e3300-c1e2-4f73-a561-51cffca5df98,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
422,43d5d06b-44b2-462c-8daf-b012460187c0,6,VESP,15,V,W,,V,U,,,,016e3300-c1e2-4f73-a561-51cffca5df98,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
423,db5409d5-f2c2-4e2a-9e05-fd4a0e800b95,1,VESP,73,S,SE,,,U,,,,6106fe00-14cf-462b-b057-97d1b66ae14c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
424,1e490db1-cb1f-4378-be1d-c1f3334c8960,1,WEME,88,S,SE,,,U,,,,6106fe00-14cf-462b-b057-97d1b66ae14c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
425,d0267409-8376-478c-8148-adcf9fa9f8f3,1,WEME,72,C,SW,Y,,U,,,,6106fe00-14cf-462b-b057-97d1b66ae14c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
426,55da1ca5-95f5-4b50-8605-21737a07c030,1,WEME,111,C,W,,,U,,,,6106fe00-14cf-462b-b057-97d1b66ae14c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
427,b6670a36-e59c-454d-83fc-778cbb856aa9,2,WEME,85,S,NW,,,U,,,,6106fe00-14cf-462b-b057-97d1b66ae14c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
428,1bdfd283-d996-45fe-b271-d09298877986,3,CORA,530,V,NW,,,U,,,,6106fe00-14cf-462b-b057-97d1b66ae14c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
429,a565f866-b121-4976-8114-37ff139d8901,4,NOBI,,,,,,,,,,6106fe00-14cf-462b-b057-97d1b66ae14c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
430,fbd95193-ae44-4d99-afeb-c938c5b77009,5,NOBI,,,,,,,,,,6106fe00-14cf-462b-b057-97d1b66ae14c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
431,5cb2be5f-e1a9-4a2b-94b3-548809c1a2b6,6,NOBI,,,,,,,,,,6106fe00-14cf-462b-b057-97d1b66ae14c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
432,21ab7a2d-d83a-4c36-9b2d-a2625f33340e,1,WEME,53,S,W,,,U,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
433,33388075-7166-477a-bcea-10301ef13382,1,WEME,76,S,N,,,U,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
434,8853d8d3-a46d-4deb-94c9-55acc5aae57b,1,WEME,93,S,SE,,,U,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
435,5ccccf8d-fef6-401d-84db-831ad499e700,1,VESP,122,S,NE,,,U,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
436,9b0af7aa-50be-4c0f-89dd-1e310a6c32c5,2,WEME,228,S,NW,,,U,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
437,373e9285-3233-4db5-8e55-73b7e2ad6ab6,3,NOBI,,,,,,,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
438,85ec77f2-240f-4f0b-b018-7b4c8d469cb3,4,NOBI,,,,,,,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
439,fc430b03-6420-4408-ad6e-10a842790385,5,NOBI,,,,,,,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
440,63b93f0a-2c17-4b53-b8fb-5d19aff7c093,4,VESP,150,S,N,,,U,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
441,d4e9783b-e7a9-4d88-bfe9-b348730fe008,6,NOBI,,,,,,,,,,b7be68e8-8bf4-4cf8-89f0-3f39c44c601d,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
442,43d62d30-8c4c-4135-9052-02b1a91aa7e5,1,WEME,62,S,E,,,U,,,,74f4ea96-6e49-4c39-b5e8-e98a88cec59c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
443,54bc89c0-6542-4e77-b52e-8522abea6be1,1,WEME,71,S,SE,,,U,,,,74f4ea96-6e49-4c39-b5e8-e98a88cec59c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
444,0b765cb5-5ac6-4019-8701-951d87a1960f,1,VESP,51,S,NW,,,U,,,,74f4ea96-6e49-4c39-b5e8-e98a88cec59c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
445,4fe0e0f3-6c96-4834-b2fa-4d1cd741e434,1,VESP,65,S,SW,,V,U,,,,74f4ea96-6e49-4c39-b5e8-e98a88cec59c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
446,c72e8fbc-592e-4d97-95b4-0345e880389b,1,VESP,106,S,SE,,,U,,,,74f4ea96-6e49-4c39-b5e8-e98a88cec59c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
447,90011c5d-2921-4397-8ee3-f56be4c5dc87,2,WEME,109,S,S,,V,U,,,,74f4ea96-6e49-4c39-b5e8-e98a88cec59c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
448,cbc6e13a-aeda-4552-a873-013185256231,2,WEME,89,S,N,,,U,,,,74f4ea96-6e49-4c39-b5e8-e98a88cec59c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
449,ef70146c-6e10-4718-9b8e-1d100afa3e97,3,NOBI,,,,,,,,,,74f4ea96-6e49-4c39-b5e8-e98a88cec59c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
450,65090f93-5186-4f10-b2ec-bfd93d3d535f,4,NOBI,,,,,,,,,,74f4ea96-6e49-4c39-b5e8-e98a88cec59c,5/10/2024 12:52:18 AM,will.harrod,5/10/2024 12:52:18 AM,will.harrod
