ObjectID,GlobalID,Minute,4-Letter Species Code,Radial Distance (m),How Detected?,Direction,Song Also?,Visual ID,Sex,Migrant,Number of Birds in Group,Next Observation,ParentGlobalID,CreationDate,Creator,EditDate,Editor
17492,fdce1df4-7759-44df-9da7-921020c2a0e2,4,BTSP,80,C,S,,,U,,,,b1bf88f1-1985-4396-95a2-728cc2645145,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17493,eb492336-b62b-4246-ba3c-bd3d967e6763,5,HOFI,100,C,SE,,,U,,,,b1bf88f1-1985-4396-95a2-728cc2645145,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17494,15fb454d-b4a8-4166-9145-c6da8a72fa7a,6,VESP,100,S,E,,,U,,,,b1bf88f1-1985-4396-95a2-728cc2645145,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17495,f422bdf1-1451-45a4-8d9f-42a5d0822453,6,CONI,120,C,E,,V,U,,,,b1bf88f1-1985-4396-95a2-728cc2645145,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17496,e08799f1-638a-495f-b4c6-6a3ceef16fcb,6,GTTO,40,S,N,,,U,,,,b1bf88f1-1985-4396-95a2-728cc2645145,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17497,95b8ae7d-ac49-4745-9b4e-06e7408ecb6a,1,WEME,80,S,NE,,,U,,,,a1c2b034-a93e-4b6a-b158-92328f9cfce8,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17498,b6389819-34f3-484e-9ff3-ecbed01ad416,1,GTTO,25,S,N,,,U,,,,a1c2b034-a93e-4b6a-b158-92328f9cfce8,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17499,5ef54b68-489e-4c95-801c-87f3c8b70840,1,GTTO,60,S,SW,,,U,,,,a1c2b034-a93e-4b6a-b158-92328f9cfce8,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17500,faadb09d-5bbc-4ddf-85cc-eb05a4b77658,1,LASP,60,S,W,,,U,,,,a1c2b034-a93e-4b6a-b158-92328f9cfce8,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17501,3e50e8cc-7da4-4153-8ed3-02c4f134a35e,2,GTTO,60,S,E,,,U,,,,a1c2b034-a93e-4b6a-b158-92328f9cfce8,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17502,e77b50a4-5e78-4b97-815a-60a8dd64dd77,4,ROWR,45,S,NE,,,U,,,,a1c2b034-a93e-4b6a-b158-92328f9cfce8,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17503,7ab8192a-84e1-4d49-a46f-d6fb1c417e98,4,LABU,95,S,SE,,,U,,,,a1c2b034-a93e-4b6a-b158-92328f9cfce8,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17504,3900e66a-7c2b-4a47-9005-4ba4c2282f1f,6,NOBI,,,,,,,,,,a1c2b034-a93e-4b6a-b158-92328f9cfce8,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17505,7658160a-0b24-45f4-9967-36c0b35fb135,1,BRSP,60,S,NE,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17506,e0f752ff-8797-42c0-b1bb-2bf0f17d7d0f,1,VESP,80,S,NE,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17507,d519416a-8e93-48d4-bbeb-04776d49b3d1,1,VESP,60,S,NW,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17508,7db5f25b-5136-47a4-851a-e089febbb160,1,CONI,300,C,E,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17509,cafba450-e9c2-44b8-aa26-a28bd039c3b0,3,ROWR,60,S,SW,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17510,5580cd76-fc30-48cd-b118-f82ac34140ab,4,UNHA,250,V,S,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17511,7c3c50ea-96fa-4118-b422-dc741dde5faf,4,WEME,180,S,E,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17512,6ee43da4-791a-4cdf-aa3d-2401e9c9922e,5,VESP,20,S,NW,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17513,a0b278ab-0142-434e-ad66-0895ad18b077,5,ROWR,120,S,N,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17514,5fc379f7-c33f-4f55-8322-9d1b37c808ec,6,GRSP,20,C,W,,,U,,,,eb9b002d-99e2-404b-80ed-62972f548762,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17515,f81d8008-8559-49a2-b8cc-d97f89fab5b4,1,NOFL,250,C,E,,,U,,,,e42311e9-d335-415c-84e4-ffaaf34763da,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17516,b7d7ced5-8b8b-4f49-a1b8-a8ee40f07bff,1,WEME,30,S,N,,,U,,,,e42311e9-d335-415c-84e4-ffaaf34763da,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17517,5789e76d-1e95-4614-aed9-da5c8f33a519,1,WEME,45,C,S,,,U,,,,e42311e9-d335-415c-84e4-ffaaf34763da,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17518,47a788b1-2d0e-4d63-8b16-00ea82b2639e,2,BRSP,130,S,S,,,U,,,,e42311e9-d335-415c-84e4-ffaaf34763da,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17519,a75ec7b2-6704-4194-a4a6-4ee506b5b777,3,BRSP,80,S,SW,,,U,,,,e42311e9-d335-415c-84e4-ffaaf34763da,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17520,2ccb25e7-99d8-46d3-bdc7-5e5540b9247a,5,VESP,90,S,SE,,,U,,,,e42311e9-d335-415c-84e4-ffaaf34763da,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17521,948df3eb-af52-4695-a0ef-e3d45e7fc017,5,WEME,150,S,SW,,,U,,,,e42311e9-d335-415c-84e4-ffaaf34763da,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17522,58da1e5d-d43a-4218-8cda-619cc2756368,6,SATH,35,V,N,,,U,,,,e42311e9-d335-415c-84e4-ffaaf34763da,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17523,d016a9e5-bb6b-4f75-8c45-c9496ed7b1cc,1,SATH,25,S,N,,,U,,,,7d373f6d-4356-4d72-b0f7-93021a805bd9,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17524,7ba3bd4d-3731-4fab-817b-46ab56c6fe9a,1,WEME,25,S,SW,,,U,,,,7d373f6d-4356-4d72-b0f7-93021a805bd9,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17525,48ea0893-f47f-4010-b067-028648a8db0b,1,BRSP,15,S,W,,,U,,,,7d373f6d-4356-4d72-b0f7-93021a805bd9,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17526,9f50f02c-7716-482b-884a-595cb2d46ef0,1,ROWR,35,S,N,,,U,,,,7d373f6d-4356-4d72-b0f7-93021a805bd9,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17527,9d07bb2e-95db-4b45-9c96-32aa25a40f34,1,BRSP,80,S,SW,,,U,,,,7d373f6d-4356-4d72-b0f7-93021a805bd9,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17528,188fa975-7368-4f66-8185-0c87896182f5,2,WEME,90,S,SE,,,U,,,,7d373f6d-4356-4d72-b0f7-93021a805bd9,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17529,f129907f-b285-48cc-8f81-7c55e19fef29,3,SPTO,50,S,W,,,U,,,,7d373f6d-4356-4d72-b0f7-93021a805bd9,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17530,a98030f1-314f-47fd-b0eb-06a0e425ca31,5,NOBI,,,,,,,,,,7d373f6d-4356-4d72-b0f7-93021a805bd9,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17531,a79424db-d5de-4b37-805c-f98e5a9db164,6,NOBI,,,,,,,,,,7d373f6d-4356-4d72-b0f7-93021a805bd9,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17532,4dd1c245-baa6-439a-8cb5-43623538c632,1,WEME,90,S,W,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17533,99cbd9ae-6f2f-46a8-9be4-6ced877b5f59,1,WEME,15,S,NW,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17534,80347baa-3cec-47cd-969d-ea9b8fa04497,1,WEME,100,C,NE,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17535,41ba674b-8abc-4966-badc-afc918d67770,1,BRSP,150,S,N,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17536,c96a28e6-28bc-4420-a465-d4d057de326a,1,SATH,120,S,N,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17537,e546ded0-e755-4013-9580-ada19e73eff3,4,VESP,60,S,SE,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17538,57cc126d-d2e4-40eb-b208-7f2a976d7701,5,CONI,200,C,SE,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17539,15867bf1-f9ad-40fc-951f-5dfc55ce1fe6,4,BRSP,80,S,S,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17540,f3879a80-b530-44f3-ba9e-7ade8a6e6bbf,5,SPTO,150,C,E,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17541,4bf70d14-8722-4c15-a699-b8adbcec5ab6,5,LASP,25,S,S,,,U,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17542,95acd541-895c-4994-ad30-036b0943fdf6,6,NOBI,,,,,,,,,,279f8211-2780-43f8-acc4-4e23266814f2,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17543,896b8e2f-1eb6-4bce-b680-c9fa6bad817d,1,OCWA,20,S,E,,,U,,,,b51bbdce-b5b4-4a71-9eed-acacb73939bc,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17544,58541bac-9f12-4bfa-b4d6-839ab4dda176,1,DEJU,15,C,E,,,U,,,,b51bbdce-b5b4-4a71-9eed-acacb73939bc,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17545,82541312-a0fa-4258-a6c7-26cda56288b3,1,BRSP,100,S,E,,,U,,,,b51bbdce-b5b4-4a71-9eed-acacb73939bc,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17546,6b8d16d4-3861-47a8-873b-8a321f52b9c6,2,GTTO,35,S,SW,,,U,,,,b51bbdce-b5b4-4a71-9eed-acacb73939bc,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17547,696de854-3ef7-42c0-a0fa-4b5db4b62095,6,NOBI,,,,,,,,,,b51bbdce-b5b4-4a71-9eed-acacb73939bc,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17548,c5c3787d-6647-4f84-a7ba-2975f4b44891,4,WAVI,20,S,S,,,U,,,,b51bbdce-b5b4-4a71-9eed-acacb73939bc,6/11/2024 9:34:58 PM,will.harrod,6/11/2024 9:34:58 PM,will.harrod
17549,1e46d810-c1d4-473d-b0d8-593ed10775b5,1,VESP,62,S,NW,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17550,60990288-9d1c-45d4-a335-22938ef1db86,1,BRSP,95,S,N,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17551,937153e5-1fd2-4731-8b3e-666e65122e45,1,VESP,87,S,NE,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17552,4b921fd3-77e6-4d60-95ec-d78f44c395b0,1,SATH,126,S,NE,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17553,ce633e69-0068-4afe-a225-17e0de2e1003,1,WEME,58,S,NE,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17554,078888cc-8299-4dd3-8962-b6d7d943e78c,2,ROWR,278,S,NW,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17555,4e1caa16-46b5-415d-927a-390c7d2a9214,3,WEME,71,S,NE,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17556,e8dd1052-e7fe-42f7-a2bd-4ee84f90ecbc,4,WEME,55,S,N,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17557,1170afe3-8787-4bef-b5e0-6c2827a54ce3,4,UNBI,143,C,W,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17558,5c5bde77-0a51-4155-9b89-870fe223c4e5,5,MODO,142,S,N,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17559,00c370c0-896a-4ee0-a6de-5cb8209115cf,5,CORA,241,C,SW,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17560,6a6e23e3-5634-4f97-8710-971ef55d898d,6,ROWR,63,S,SW,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17561,f6b8fca9-3c89-41cc-9805-b506cb1013ab,6,ROWR,38,S,W,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17562,01695350-d40d-47e8-adf9-86db91f7419b,6,ROWR,27,S,E,,,U,,,,27500f64-8ab3-411e-8cb6-cb310bd238ab,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17563,5f3f891f-33d3-4cfc-8dea-52e8d0062c3a,1,BRSP,34,S,SW,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17564,f34ae6ae-f7e9-4d72-badd-7f477a557e0e,1,SATH,42,S,N,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17565,44a08d40-e174-4103-bde5-d800cd612bbd,1,CORA,211,C,NW,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17566,e12bb897-db9d-4dc9-bb8e-e24057a57bd1,2,VESP,34,S,NE,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17567,3e68a56a-c5d1-4d6f-9b0d-1a011a090c68,2,SATH,43,S,NE,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17568,c51ac6b6-4f8e-438d-9075-466f3be698a2,2,WEME,37,S,N,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17569,1571785b-e7ca-46f9-8e49-14784e729471,3,SATH,62,S,E,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17570,7d326104-afb9-4130-8c03-a8cb47087746,4,WEME,71,S,E,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17571,4d330a71-1780-4922-9111-91c9ab5df7c2,4,BTSP,31,S,NW,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17572,c4739475-9499-471e-acc6-a4c3aa4f5b84,5,BRSP,41,S,W,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17573,e4870047-a387-48f4-bfe0-13b939292085,5,SATH,27,S,E,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17574,5b5e8849-8de5-4693-b357-19f6df81e21f,5,BTSP,19,S,NW,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17575,474a3de5-a0f0-4ec1-8895-63cf24fb0415,6,ROWR,220,S,SW,,,U,,,,a3baa8d8-2579-44ae-8ed9-0f16c62a2410,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17576,41e1a058-5833-4402-b215-6b6391fbc158,1,WEME,27,S,W,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17577,bd8fb6b6-4310-4fe1-97a3-96b0f96ac5ea,1,LBCU,341,S,E,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17578,dbca2a3d-6c34-427c-8bc9-4bf26dc45439,1,VESP,34,S,N,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17579,35147798-40df-4396-9e32-deac998de420,2,VESP,28,S,NE,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17580,b4134bb7-46b3-4c68-947b-8970a0ab7e88,2,VESP,53,S,E,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17581,6452065e-e56c-4e52-80c3-c688b020c127,2,SATH,113,S,NW,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17582,389a9d5b-a411-4852-af16-007ac72dc59f,3,WEME,51,S,E,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17583,d6b4885f-1ffd-4c1b-81ea-3c8357d5689b,3,SATH,86,S,SE,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17584,c3a21e26-73f3-41cf-8fe9-dc2a0e981d2f,4,VESP,53,S,SW,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17585,fe0a9678-4e58-489f-85d9-9e2c3a493d1b,4,BRSP,67,S,SW,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17586,3c3ad796-8b89-4f2e-81c4-e5e91c1d1226,5,MODO,268,S,N,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17587,43dbc789-3f26-405f-a11e-f714a03858f2,6,VESP,37,S,SW,,,U,,,,ae3592db-a134-417e-b335-e3f3c45cc6d3,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17588,662c0d73-db01-4e65-bcf7-88521acf7798,1,VESP,48,S,SW,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17589,edc49241-1b92-49db-9abb-af46ac4b39df,1,BBMA,189,C,N,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17590,af2a84dc-9801-41b2-91ca-656e455a7b6c,1,RTHA,196,V,N,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17591,6a916479-f3ba-4167-a59f-7a486faeeedd,2,LBCU,321,S,SE,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17592,a027b471-0626-4445-a7bd-973980209972,2,VESP,43,S,SE,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17593,bcbe3e2e-8279-4d27-b96b-d616e0d495d5,3,WEME,72,S,W,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17594,2202e160-9b37-4ecc-97a5-ada1d5670d33,3,SATH,80,S,W,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17595,531cb616-08f9-465a-b7ed-12780c925c63,3,SATH,63,S,E,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17596,89872bff-c91f-4afb-8654-e8c0bb51e796,4,SATH,87,S,SW,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17597,981bf625-5227-4725-ac61-8ea23c03e1f7,5,ROWR,142,S,N,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17598,163d8cab-ce66-4c8f-8e24-c87d2c84d0e4,5,MODO,157,S,NW,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17599,101f9354-25e8-4836-b035-04f399b5b9d8,5,WEME,78,S,SW,,,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17600,0c695e81-b6dc-4537-b599-ef719767a8c0,6,WEME,49,C,NE,,V,U,,,,85b57f3d-ece5-4391-9657-8a3138de78d9,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17601,54d803e5-191f-4d7e-8332-dd4e48808f64,1,SATH,82,S,S,,,U,,,,65a608ee-6182-4885-94d7-1e6ee9a81569,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17602,b835ac73-c1df-4105-bc4c-accae9ca5c31,1,SATH,132,S,SE,,,U,,,,65a608ee-6182-4885-94d7-1e6ee9a81569,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17603,4e985dd3-338d-4086-92cf-294476423a53,1,CORA,107,C,NW,,,U,,,,65a608ee-6182-4885-94d7-1e6ee9a81569,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17604,7a67ff48-f6ee-4e5b-84b9-4529db6cfdfd,2,WEME,97,S,S,,,U,,,,65a608ee-6182-4885-94d7-1e6ee9a81569,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17605,6de91810-497c-4ce1-a0f1-567642e69146,3,VESP,104,S,E,,,U,,,,65a608ee-6182-4885-94d7-1e6ee9a81569,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
17606,547e753e-f731-4e22-8218-bd82ef98e917,4,WEME,78,S,SE,,,U,,,,65a608ee-6182-4885-94d7-1e6ee9a81569,6/11/2024 10:50:31 PM,will.harrod,6/11/2024 10:50:31 PM,will.harrod
