ObjectID,GlobalID,Minute,Species_Code,Radial_Distance,How_Detected?,Song_Also?,Sex,Visual_Detection?,Migrating?,Point_Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Is_bird_within_burn?,Direction
3791,5bec088b-ad97-4e9a-8826-ef2b7e53324f,6,NOBI,,,,,,,,3f9d9361-60e2-4177-b8ae-de00fba76c81,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3792,c5b96f63-a70c-4bb8-957b-6795057a7ff9,1,Weme,130,S,,U,No,,,da8740dd-cd91-41b2-8a98-1b35aa0e2479,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,South
3793,17d99d06-2eb7-4377-9b82-5eaa37d8a150,2,Hola,95,S,,U,No,,,da8740dd-cd91-41b2-8a98-1b35aa0e2479,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northwest
3794,2a49fb78-9671-43cc-8d93-9b23d5751094,3,NOBI,,,,,,,,da8740dd-cd91-41b2-8a98-1b35aa0e2479,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3795,e4c6430d-397b-49c0-8782-5904bb6bbe13,4,NOBI,,,,,,,,da8740dd-cd91-41b2-8a98-1b35aa0e2479,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3796,949b15f4-f864-42b7-9d52-849a77356726,5,NOBI,,,,,,,,da8740dd-cd91-41b2-8a98-1b35aa0e2479,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3797,753060ff-6d5d-4907-adb4-25adb7bc2739,6,NOBI,,,,,,,,da8740dd-cd91-41b2-8a98-1b35aa0e2479,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3798,1b40fc5e-0e58-4847-9d10-227e26ef8429,1,Hola,45,S,,U,No,,,08280ede-c6c6-4be8-8651-9b8f544d4ff3,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,North
3799,ac95a9b9-4b32-42ee-a238-2b3bed8004f0,1,Hola,55,S,,U,No,,,08280ede-c6c6-4be8-8651-9b8f544d4ff3,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northeast
3800,fecb07ba-fb3b-4a09-b06e-57cbf241b9e6,2,Weme,80,S,,U,No,,,08280ede-c6c6-4be8-8651-9b8f544d4ff3,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northwest
3801,ac4d0874-75ae-40a9-aca9-388ef2345ec3,2,Hola,87,S,,U,Yes,,,08280ede-c6c6-4be8-8651-9b8f544d4ff3,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southwest
3802,5f28e721-c592-4643-a814-d31933413ff2,3,NOBI,,,,,,,,08280ede-c6c6-4be8-8651-9b8f544d4ff3,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3803,a59d65f4-8a37-4e9d-92c1-a87f5c56e746,4,NOBI,,,,,,,,08280ede-c6c6-4be8-8651-9b8f544d4ff3,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3804,1579f3f1-f3a2-4c43-90ee-6f3494ecae34,5,NOBI,,,,,,,,08280ede-c6c6-4be8-8651-9b8f544d4ff3,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3805,e1bfaf8b-b53c-4c3e-87a5-a9db9287ba68,6,NOBI,,,,,,,,08280ede-c6c6-4be8-8651-9b8f544d4ff3,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3806,93cc083d-099d-4eaa-9918-3f438074c75e,1,Rowr,160,S,,U,No,,,720be79f-7424-4e88-b7b9-00f1e1d00607,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,West
3807,d909bfe8-fd7d-4424-ba3a-15307b0571e6,1,Weme,97,S,,U,No,,,720be79f-7424-4e88-b7b9-00f1e1d00607,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northwest
3808,56a831b4-2e1f-4628-ac9f-578418eb2e6c,2,NOBI,,,,,,,,720be79f-7424-4e88-b7b9-00f1e1d00607,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3809,9dd2518d-9b74-48d3-8329-849d0212c633,3,NOBI,,,,,,,,720be79f-7424-4e88-b7b9-00f1e1d00607,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3810,f27cd241-2819-49c9-b71d-7b8ac643325f,4,Hola,65,S,,U,No,,,720be79f-7424-4e88-b7b9-00f1e1d00607,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,East
3811,f3108855-a0cf-4b40-9952-e3379e490373,5,NOBI,,,,,,,,720be79f-7424-4e88-b7b9-00f1e1d00607,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3812,1c5bcc39-eb97-4544-a042-5390901b586a,6,NOBI,,,,,,,,720be79f-7424-4e88-b7b9-00f1e1d00607,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3813,4256222a-8246-4dc9-b4ec-10379a5e7385,1,Rowr,165,S,,U,No,,,117b5d4f-7dfb-464e-8070-edc41a2adb16,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northeast
3814,baa82b5d-de09-4a57-bed3-a72e49493f32,2,Rowr,220,C,,U,No,,,117b5d4f-7dfb-464e-8070-edc41a2adb16,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southwest
3815,245e45be-a05b-40aa-a421-7590b435c9b7,3,NOBI,,,,,,,,117b5d4f-7dfb-464e-8070-edc41a2adb16,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3816,e32f8f6b-5d7b-4813-a253-79e1f78825f1,4,NOBI,,,,,,,,117b5d4f-7dfb-464e-8070-edc41a2adb16,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3817,83612f8c-0f8e-40ac-b4eb-74b4e864a7e6,5,NOBI,,,,,,,,117b5d4f-7dfb-464e-8070-edc41a2adb16,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3818,92af4e49-49cd-483a-b25c-a33603408900,6,NOBI,,,,,,,,117b5d4f-7dfb-464e-8070-edc41a2adb16,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3819,2affd285-41bf-4814-b458-21d128f45088,1,Rowr,150,C,,U,No,,,dd7aeefb-7a87-4ac3-ad29-cbe02c2f21f5,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,East
3820,03dccb70-ee77-435e-80ed-469095fe8232,2,Weme,180,S,,U,No,,,dd7aeefb-7a87-4ac3-ad29-cbe02c2f21f5,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southeast
3821,9c7d8079-67cd-43cd-8069-ea2a100248fb,3,NOBI,,,,,,,,dd7aeefb-7a87-4ac3-ad29-cbe02c2f21f5,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3822,6929524d-b53f-4700-8530-f162551d825f,4,Lasp,23,V,,U,Yes,,,dd7aeefb-7a87-4ac3-ad29-cbe02c2f21f5,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southeast
3823,cc66d6d2-b49a-407e-89db-ca90e476569b,5,Rowr,49,V,Yes,U,Yes,,,dd7aeefb-7a87-4ac3-ad29-cbe02c2f21f5,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southeast
3824,e6abee78-5e90-411e-b384-9451eb926be9,6,NOBI,,,,,,,,dd7aeefb-7a87-4ac3-ad29-cbe02c2f21f5,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3825,d79ff395-20df-4c64-a772-04487bde4437,1,Rowr,60,S,,U,Yes,,,a3559534-66ad-43a1-8fa6-001b7f867a44,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,North
3826,5e207fa0-082d-4c22-86b2-823fbc867b2f,2,Weme,75,S,,U,No,,,a3559534-66ad-43a1-8fa6-001b7f867a44,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,West
3827,6fc5f8fc-84c7-4d51-9457-b3bb02262c97,2,Hola,80,S,,U,No,,,a3559534-66ad-43a1-8fa6-001b7f867a44,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,West
3828,369f6679-7afd-42d2-bb9e-ce6db64b856b,3,Hola,70,S,,U,No,,,a3559534-66ad-43a1-8fa6-001b7f867a44,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,East
3829,dd32cd51-7bac-472a-ab54-cf65b3ed17f9,4,NOBI,,,,,,,,a3559534-66ad-43a1-8fa6-001b7f867a44,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3830,c1ae43ba-35b8-4894-88c6-b9dc650b793f,5,NOBI,,,,,,,,a3559534-66ad-43a1-8fa6-001b7f867a44,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3831,92a7d438-fdad-46ab-a8ff-80363a9379dd,6,NOBI,,,,,,,,a3559534-66ad-43a1-8fa6-001b7f867a44,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3832,df38345a-b29f-4cb4-9f73-35bf646b46d5,1,Weme,150,S,,U,No,,,bae8f7ae-0744-474f-9a39-47d0e4c0d432,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,South
3833,6e4eb937-2dbf-4eaf-93e5-6188a44aae30,2,NOBI,,,,,,,,bae8f7ae-0744-474f-9a39-47d0e4c0d432,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3834,a1a5a64e-c482-4406-ac80-119237b699ec,3,NOBI,,,,,,,,bae8f7ae-0744-474f-9a39-47d0e4c0d432,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3835,b276ee7b-c81d-4b3c-9d52-eeba894f4498,4,NOBI,,,,,,,,bae8f7ae-0744-474f-9a39-47d0e4c0d432,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3836,1b4742b2-b33e-4624-92df-ace64dc2e72d,5,NOBI,,,,,,,,bae8f7ae-0744-474f-9a39-47d0e4c0d432,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3837,7608374d-2718-43dc-9268-084c51b48e1e,6,Rowr,140,S,,U,No,,,bae8f7ae-0744-474f-9a39-47d0e4c0d432,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,No,East
3838,5918266e-2b47-4cf0-a4ab-6cc37664a5b1,1,Weme,125,S,,U,No,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northeast
3839,f6acd5d6-4312-4306-b4a5-901f202a5969,2,NOBI,,,,,,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3840,b8f1bd73-1b7c-4c4b-b3dd-e1f8b79ec530,3,Hola,70,V,,U,Yes,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southwest
3841,0f80b387-e10c-4fcf-9f3a-ad1f056a14a3,3,Hola,75,V,,U,Yes,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southwest
3842,a821a88f-59a7-4469-be1d-c5137bdd2bcc,3,Lasp,60,V,,U,Yes,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southwest
3843,7faad356-4ba8-4213-835d-62f570084d75,3,Lasp,65,C,,U,Yes,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southwest
3844,49efbb2b-9cc4-4264-a6c3-dd745e8db226,3,Lasp,65,V,,U,Yes,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southwest
3845,f8754320-d8f3-426c-9140-7f47ed24118f,3,Lasp,50,V,,U,Yes,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Southwest
3846,b9b5f106-e4c7-4550-a8af-d1d5168215ae,4,NOBI,,,,,,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3847,0c45db05-10e3-4eb6-afb5-093ede398961,5,NOBI,,,,,,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3848,7e831544-bc06-45db-b48c-e3146a498170,6,NOBI,,,,,,,,9fef08c4-d2ba-4018-a304-6a438d7018e4,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3849,8fdb7a0a-cfdc-4405-a768-0b7431d1e6e2,1,NOBI,,,,,,,,6b420a08-e018-4c86-a751-c2d632184f6c,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3850,4f8b6648-80ce-449e-afea-2b889449ac20,2,Rowr,150,S,,U,No,,,6b420a08-e018-4c86-a751-c2d632184f6c,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northwest
3851,7e3a96d3-a8fc-44d9-bfd4-2d75a809d53b,2,Weme,30,V,,U,Yes,,,6b420a08-e018-4c86-a751-c2d632184f6c,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northwest
3852,fc422b62-f368-4c67-83bf-ad6178e736eb,3,NOBI,,,,,,,,6b420a08-e018-4c86-a751-c2d632184f6c,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3853,01cb96e4-d455-49bc-a1a0-e6ebf2ab4e76,4,Cora,400,C,,U,No,,,6b420a08-e018-4c86-a751-c2d632184f6c,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,No,West
3854,5e0bddd2-7560-442e-8537-2809fdd8f03c,5,Weme,160,S,,U,No,,,6b420a08-e018-4c86-a751-c2d632184f6c,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,South
3855,cf14fbe4-3058-4759-938b-b0cef934de00,6,NOBI,,,,,,,,6b420a08-e018-4c86-a751-c2d632184f6c,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3856,8013414d-128c-4b1e-aeb6-833ece13366a,1,Hola,45,S,,U,No,,,578bc6c3-a7ad-4ac6-a218-955f2128b2e2,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,North
3857,7a880a1f-56c7-41ef-8eff-7393e364ba96,2,Hola,80,S,,U,No,,,578bc6c3-a7ad-4ac6-a218-955f2128b2e2,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northeast
3858,fae78368-dd2e-40f1-b24c-369095948470,3,NOBI,,,,,,,,578bc6c3-a7ad-4ac6-a218-955f2128b2e2,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3859,8c4595e7-4569-46b4-ae84-711e1f8c7ca5,4,NOBI,,,,,,,,578bc6c3-a7ad-4ac6-a218-955f2128b2e2,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3860,4e0d7ac9-88f6-4ef1-bc2d-8742da5fc305,5,NOBI,,,,,,,,578bc6c3-a7ad-4ac6-a218-955f2128b2e2,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3861,0c23ab49-d962-4dd1-a084-5e65ac43a6db,6,NOBI,,,,,,,,578bc6c3-a7ad-4ac6-a218-955f2128b2e2,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3862,63aea70c-a1ce-4f58-a14f-c1daef9d0f4c,1,Hola,90,S,,U,No,,,f98a93ee-775c-4c15-9a14-1261c4e765dd,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,East
3863,7652af82-eb49-4c2c-be8f-35ff68c822d0,1,Hola,125,S,,U,No,,,f98a93ee-775c-4c15-9a14-1261c4e765dd,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,North
3864,090cc0f8-0bd6-4967-be29-9e680b9251f8,2,NOBI,,,,,,,,f98a93ee-775c-4c15-9a14-1261c4e765dd,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3865,1d851451-4df8-408d-8891-76552084fd05,3,Weme,230,S,,U,No,,,f98a93ee-775c-4c15-9a14-1261c4e765dd,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northwest
3866,0a4d6a71-ffaf-4901-bf37-c903a0897e42,3,Rowr,239,C,,U,No,,,f98a93ee-775c-4c15-9a14-1261c4e765dd,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,Yes,Northwest
3867,844fd415-1802-4457-816a-121be965ec5a,4,NOBI,,,,,,,,f98a93ee-775c-4c15-9a14-1261c4e765dd,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3868,e7f96b42-c82c-44a6-81d4-c77d15374286,5,NOBI,,,,,,,,f98a93ee-775c-4c15-9a14-1261c4e765dd,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3869,f1c87990-68f3-4276-801e-fb7227c9ee77,6,NOBI,,,,,,,,f98a93ee-775c-4c15-9a14-1261c4e765dd,6/19/2022__8:37:56_PM,reggleston,6/19/2022__8:37:56_PM,reggleston,,
3870,3db1b867-ca94-4e8f-8393-98473661fc06,1,Sabs,65,S,,U,No,,,b178760b-a0f1-4238-bf10-6c9f627678ef,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,Southeast
3871,39db69a8-9c2f-4e8b-8738-0dc843e20381,1,Weme,125,S,,U,No,,,b178760b-a0f1-4238-bf10-6c9f627678ef,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,South
3872,bb647fc2-d49a-4248-a4c6-5181a65bd375,2,Vesp,150,S,,U,No,,,b178760b-a0f1-4238-bf10-6c9f627678ef,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,Southeast
3873,09e0ce5f-4709-4b0f-b3cf-728f38a392a7,2,Weme,70,S,,U,No,,,b178760b-a0f1-4238-bf10-6c9f627678ef,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,Northwest
3874,d70b9eba-b26d-4e82-8e05-2ce75889c46c,3,NOBI,,,,,,,,b178760b-a0f1-4238-bf10-6c9f627678ef,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3875,cbaee923-4cc5-489d-bed7-27ab91f20a62,4,Brsp,120,S,,U,No,,,b178760b-a0f1-4238-bf10-6c9f627678ef,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,South
3876,ce4aa07b-e87b-4b7b-b2d0-18f7f2b4fe20,4,Brsp,100,S,,U,No,,,b178760b-a0f1-4238-bf10-6c9f627678ef,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,West
3877,900d3c02-667e-46b0-a38b-641340830b0c,5,NOBI,,,,,,,,b178760b-a0f1-4238-bf10-6c9f627678ef,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3878,f35cb8e7-fbce-48ef-aaa2-900efb58028e,6,NOBI,,,,,,,,b178760b-a0f1-4238-bf10-6c9f627678ef,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3879,30e2c654-b16d-4c8d-8319-5ca3f3be7585,1,Weme,105,S,,U,No,,,0ddb2fb8-05bb-4f2d-a192-2158cc4dd44c,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,West
3880,e296a600-17d2-49cf-9d73-e5d080fbcd69,2,Sabs,120,S,,U,No,,,0ddb2fb8-05bb-4f2d-a192-2158cc4dd44c,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,Southeast
3881,fd44dbb6-2d5a-4ee3-aa3a-e55f067337ee,2,Weme,125,S,,U,No,,,0ddb2fb8-05bb-4f2d-a192-2158cc4dd44c,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,Southeast
3882,df0c2655-73ba-4541-9f0a-47aa2c0ecdf2,3,NOBI,,,,,,,,0ddb2fb8-05bb-4f2d-a192-2158cc4dd44c,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3883,72fd0bf1-b833-4c83-9516-d6f030659cf3,4,NOBI,,,,,,,,0ddb2fb8-05bb-4f2d-a192-2158cc4dd44c,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3884,4f793bff-572d-43e6-802e-3a2416ed8dbc,5,NOBI,,,,,,,,0ddb2fb8-05bb-4f2d-a192-2158cc4dd44c,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3885,ea3c4d85-370d-44f7-88a2-aad51f9284b9,6,NOBI,,,,,,,,0ddb2fb8-05bb-4f2d-a192-2158cc4dd44c,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3886,f26b117c-d3b5-48e0-a063-34c11c428bd6,1,Weme,50,C,,U,No,,,f8b36192-156a-42b9-be65-923cc33b3514,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,South
3887,2b0b35a5-bf7b-4d0a-8bbf-a7925be22251,2,NOBI,,,,,,,,f8b36192-156a-42b9-be65-923cc33b3514,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3888,91c6a794-0a7d-4c04-944a-71c7969dab4c,3,NOBI,,,,,,,,f8b36192-156a-42b9-be65-923cc33b3514,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3889,b1a9b170-eb84-4687-b430-adc4002251e3,4,Brsp,108,V,Yes,U,Yes,,,f8b36192-156a-42b9-be65-923cc33b3514,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,Southeast
3890,4ed7423f-2b0a-480b-a1d6-0e33aabbecc0,5,NOBI,,,,,,,,f8b36192-156a-42b9-be65-923cc33b3514,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3891,a6d0b351-feb3-42c4-9187-2507a6c93c8a,6,NOBI,,,,,,,,f8b36192-156a-42b9-be65-923cc33b3514,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3892,b0ffdcfe-bdb5-4742-a36e-9d0e8b0eebb8,1,NOBI,,,,,,,,5385ef30-29c6-481b-a81a-ef9dbf8b1859,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3893,f9b2b602-a457-48d7-8dd6-27032ad583fb,2,Weme,95,S,,U,No,,,5385ef30-29c6-481b-a81a-ef9dbf8b1859,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,South
3894,023976d1-8abe-4b0f-ac5d-f7bcf6d110e8,3,NOBI,,,,,,,,5385ef30-29c6-481b-a81a-ef9dbf8b1859,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3895,829f5af4-7180-48b0-a069-eef9c6ac4a2a,4,NOBI,,,,,,,,5385ef30-29c6-481b-a81a-ef9dbf8b1859,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3896,07f97589-128e-4ade-a606-8440352d8ada,5,NOBI,,,,,,,,5385ef30-29c6-481b-a81a-ef9dbf8b1859,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3897,d79081bd-c5c2-41b4-a4d4-c538b1c0dec3,6,NOBI,,,,,,,,5385ef30-29c6-481b-a81a-ef9dbf8b1859,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3898,b9ae23c3-70f2-416c-8dbb-e05f26309ddb,1,Weme,50,S,,U,No,,,6a8dbec7-6f1a-4d14-95b0-7aa5b41ba404,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,Southeast
3899,3681e62a-8fba-468c-aec1-7a068abc8990,2,NOBI,,,,,,,,6a8dbec7-6f1a-4d14-95b0-7aa5b41ba404,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3900,6963ff56-f0a2-41bb-89f2-21efccbfa611,3,NOBI,,,,,,,,6a8dbec7-6f1a-4d14-95b0-7aa5b41ba404,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3901,3dec5045-31e2-4512-92c9-aeefb7574b58,4,NOBI,,,,,,,,6a8dbec7-6f1a-4d14-95b0-7aa5b41ba404,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3902,0b447c63-8bc3-47a5-ae39-5ad0ef125bc5,5,NOBI,,,,,,,,6a8dbec7-6f1a-4d14-95b0-7aa5b41ba404,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3903,56acd791-aa78-49b0-87d8-d965e7f54d52,6,NOBI,,,,,,,,6a8dbec7-6f1a-4d14-95b0-7aa5b41ba404,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,,
3904,811d6f1e-e6b6-4955-8bab-ca77234192bd,1,Weme,120,S,,U,No,,,f9d63c29-e93b-4d04-ad0a-94aef03d497c,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,South
3905,a8a41a49-7bf9-4f3c-87cc-77e9bbdec6bc,1,Weme,117,V,Yes,U,Yes,,,f9d63c29-e93b-4d04-ad0a-94aef03d497c,6/19/2022__8:37:57_PM,reggleston,6/19/2022__8:37:57_PM,reggleston,No,North
