FID,RouteName,Point_ID,Geo_X,Geo_Y,UTM_X,UTM_Y
800,UT-C05,5,-113.9434685,41.53162834,254437.2977,4601959.068
801,UT-C05,6,-113.9404528,41.53170517,254689.2062,4601959.025
802,UT-C05,7,-113.937437,41.53178193,254941.1157,4601958.983
803,UT-C05,8,-113.9344213,41.53185862,255193.026,4601958.943
804,UT-C05,1,-113.9435828,41.53386137,254436.2131,4602207.343
805,UT-C05,2,-113.940567,41.53393821,254688.1209,4602207.301
806,UT-C05,3,-113.9375512,41.53401499,254940.0294,4602207.26
807,UT-C05,4,-113.9345353,41.53409169,255191.9391,4602207.221
808,UT-B05,4,-113.9410968,41.55084282,254707.8721,4604085.857
809,UT-B05,13,-113.9498311,41.54389223,253952.9612,4603338.941
810,UT-B05,14,-113.9468145,41.54396027,254204.8669,4603337.902
811,UT-B05,15,-113.9437978,41.54402825,254456.7735,4603336.863
812,UT-B05,16,-113.9407811,41.54409616,254708.681,4603335.825
813,UT-B05,9,-113.9499338,41.54612561,253952.8686,4603587.225
814,UT-B05,10,-113.9469171,41.54619367,254204.7735,4603586.186
815,UT-B05,11,-113.9439003,41.54626166,254456.6794,4603585.148
816,UT-B05,12,-113.9408835,41.54632959,254708.5862,4603584.111
817,UT-B05,5,-113.9500365,41.548359,253952.7755,4603835.508
818,UT-B05,6,-113.9470197,41.54842707,254204.6796,4603834.47
819,UT-B05,7,-113.9440029,41.54849508,254456.5846,4603833.434
820,UT-B05,8,-113.940986,41.54856302,254708.4906,4603832.398
821,UT-B05,1,-113.9501393,41.55059239,253952.6817,4604083.792
822,UT-B05,2,-113.9471224,41.55066048,254204.5852,4604082.755
823,UT-B05,3,-113.9441054,41.5507285,254456.4894,4604081.72
824,UT-C25,12,-113.9400859,41.81791592,255805.096,4633738.733
825,UT-C25,13,-113.9370667,41.81771954,256055.1455,4633708.343
826,UT-C25,14,-113.9340474,41.81752309,256305.1969,4633677.953
827,UT-C25,7,-113.9428564,41.82034054,255584.1899,4634015.852
828,UT-C25,8,-113.9398371,41.82014425,255834.2366,4633985.463
829,UT-C25,9,-113.9368178,41.81994788,256084.2856,4633955.074
830,UT-C25,10,-113.9337984,41.81975145,256334.3364,4633924.687
831,UT-C25,6,-113.9456796,41.82085893,255351.6652,4634081.457
832,UT-C25,2,-113.9426077,41.82256886,255613.3295,4634262.58
833,UT-C25,3,-113.9395883,41.82237258,255863.3757,4634232.193
834,UT-C25,4,-113.9365689,41.82217623,256113.424,4634201.807
835,UT-C25,5,-113.9335494,41.82197981,256363.4743,4634171.422
836,UT-C25,1,-113.942359,41.82479718,255642.4676,4634509.309
837,UT-C15,13,-113.970295,41.81310295,253277.269,4633290.665
838,UT-C15,14,-113.9672675,41.81318666,253529.0934,4633291.264
839,UT-C15,15,-113.9642399,41.81327031,253780.9186,4633291.865
840,UT-C15,16,-113.9612123,41.81335388,254032.7446,4633292.467
841,UT-C15,9,-113.9704183,41.8153363,253275.6042,4633539.015
842,UT-C15,10,-113.9673907,41.81542003,253527.4277,4633539.616
843,UT-C15,11,-113.964363,41.81550369,253779.2522,4633540.218
844,UT-C15,12,-113.9613354,41.81558728,254031.0773,4633540.821
845,UT-C15,5,-113.9705417,41.81756966,253273.9388,4633787.366
846,UT-C15,6,-113.9675139,41.8176534,253525.7617,4633787.968
847,UT-C15,7,-113.9644862,41.81773708,253777.5852,4633788.57
848,UT-C15,8,-113.9614584,41.81782068,254029.4097,4633789.175
849,UT-C15,1,-113.970665,41.81980301,253272.2728,4634035.717
850,UT-C15,2,-113.9676372,41.81988677,253524.0949,4634036.32
851,UT-C15,3,-113.9646094,41.81997047,253775.9176,4634036.924
852,UT-C15,4,-113.9615815,41.82005409,254027.7412,4634037.529
853,UT-B22,10,-113.9404152,41.68824772,255285.2454,4619341.209
854,UT-B22,11,-113.9374435,41.68866694,255534.1792,4619379.313
855,UT-B22,12,-113.9344717,41.68908608,255783.1124,4619417.417
856,UT-B22,7,-113.9409829,41.69044216,255246.315,4619586.493
857,UT-B22,8,-113.9380111,41.69086139,255495.2481,4619624.597
858,UT-B22,9,-113.9350393,41.69128055,255744.1807,4619662.701
859,UT-B22,4,-113.9415507,41.6926366,255207.3849,4619831.779
860,UT-B22,5,-113.9385788,41.69305584,255456.3176,4619869.882
861,UT-B22,6,-113.9356069,41.69347501,255705.2497,4619907.986
862,UT-B22,2,-113.9421185,41.69483104,255168.4556,4620077.065
863,UT-B22,3,-113.9391466,41.6952503,255417.3877,4620115.168
864,UT-B22,1,-113.9426864,41.69702549,255129.5269,4620322.352
865,UT-C22,10,-113.9152208,41.69275924,257399.2201,4619770.836
866,UT-C22,11,-113.9122491,41.69317842,257648.1223,4619809.009
867,UT-C22,12,-113.9092774,41.69359754,257897.0239,4619847.182
868,UT-C22,7,-113.9157886,41.69495352,257360.2217,4620016.089
869,UT-C22,8,-113.9128168,41.69537272,257609.1234,4620054.261
870,UT-C22,9,-113.909845,41.69579185,257858.0244,4620092.435
871,UT-C22,4,-113.9163564,41.69714781,257321.2238,4620261.343
872,UT-C22,5,-113.9133845,41.69756702,257570.1249,4620299.515
873,UT-C22,6,-113.9104126,41.69798617,257819.0254,4620337.688
874,UT-C22,2,-113.9169242,41.6993421,257282.2266,4620506.597
875,UT-C22,3,-113.9139522,41.69976132,257531.1272,4620544.769
876,UT-C22,1,-113.9174921,41.70153639,257243.2301,4620751.853
877,UT-C30,13,-113.9239427,41.80474594,257096.2405,4632230.525
878,UT-C30,14,-113.9209156,41.80465496,257347.3983,4632211.864
879,UT-C30,15,-113.9178885,41.80456391,257598.5576,4632193.204
880,UT-C30,16,-113.9148613,41.80447279,257849.7186,4632174.545
881,UT-C30,9,-113.923834,41.80697997,257113.7189,4632478.288
882,UT-C30,10,-113.9208068,41.80688901,257364.8758,4632459.628
883,UT-C30,11,-113.9177796,41.80679797,257616.0345,4632440.97
884,UT-C30,12,-113.9147523,41.80670687,257867.1947,4632422.313
885,UT-C30,6,-113.920698,41.80912306,257382.3522,4632707.394
886,UT-C30,7,-113.9176707,41.80903204,257633.5102,4632688.737
887,UT-C30,8,-113.9146433,41.80894095,257884.6697,4632670.081
888,UT-C30,1,-113.9236127,41.81142938,257148.9299,4632971.73
889,UT-C30,2,-113.9205892,41.81135712,257399.8275,4632955.159
890,UT-C30,3,-113.9175618,41.81126612,257650.9848,4632936.504
891,UT-C30,4,-113.9145343,41.81117505,257902.1434,4632917.85
892,UT-C30,5,-113.9237185,41.80920689,257131.732,4632725.242
893,UT-C27,14,-114.0040001,41.94471527,250989.2934,4648002.744
894,UT-C27,15,-114.0009689,41.94463514,251240.2736,4647985.036
895,UT-C27,16,-113.9979377,41.94455494,251491.2552,4647967.329
896,UT-C27,9,-114.0069367,41.94702784,250754.8653,4648268.086
897,UT-C27,10,-114.0039054,41.9469478,251005.8432,4648250.378
898,UT-C27,11,-114.0008741,41.94686769,251256.8227,4648232.672
899,UT-C27,12,-113.9978428,41.9467875,251507.8036,4648214.967
900,UT-C27,5,-114.006842,41.94926036,250771.4149,4648515.719
901,UT-C27,6,-114.0038107,41.94918033,251022.3921,4648498.013
902,UT-C27,7,-114.0007793,41.94910024,251273.3707,4648480.308
903,UT-C27,8,-113.9977478,41.94902007,251524.351,4648462.604
904,UT-C27,1,-114.0067474,41.95149288,250787.9634,4648763.352
905,UT-C27,2,-114.0037159,41.95141287,251038.9397,4648745.648
906,UT-C27,3,-114.0006844,41.95133279,251289.9176,4648727.945
907,UT-C27,4,-113.9976529,41.95125264,251540.8972,4648710.243
908,UT-C27,13,-114.0070569,41.94480473,250736.231,4648021.572
909,UT-C24,1,-113.9545794,41.78859017,254489.1547,4630523.681
910,UT-C24,13,-113.954982,41.78198632,254430.4731,4629791.532
911,UT-C24,14,-113.9519577,41.78187046,254681.3896,4629770.025
912,UT-C24,15,-113.9489333,41.78175452,254932.3079,4629748.52
913,UT-C24,16,-113.945909,41.78163852,255183.2278,4629727.015
914,UT-C24,9,-113.9548404,41.78421904,254450.7696,4630039.052
915,UT-C24,10,-113.951816,41.78410319,254701.6854,4630017.547
916,UT-C24,11,-113.9487915,41.78398728,254952.6031,4629996.043
917,UT-C24,12,-113.9457671,41.78387129,255203.5223,4629974.54
918,UT-C24,5,-113.9546988,41.78645177,254471.0649,4630286.572
919,UT-C24,6,-113.9516743,41.78633594,254721.98,4630265.069
920,UT-C24,7,-113.9486497,41.78622003,254972.8969,4630243.567
921,UT-C24,8,-113.9456252,41.78610406,255223.8154,4630222.066
922,UT-C24,4,-113.9455741,41.78837383,255236.7007,4630473.959
923,UT-C24,2,-113.9515326,41.78856868,254742.2733,4630512.592
924,UT-C24,3,-113.948508,41.78845279,254993.1895,4630491.091
925,UT-C25,11,-113.9431172,41.818113,255554.052,4633769.244
926,ID-C29,13,-113.6415907,42.27561267,282169.8522,4683756.427
927,ID-C29,14,-113.6385621,42.27568244,282419.8522,4683756.427
928,ID-C29,15,-113.6355335,42.27575213,282669.8522,4683756.427
929,ID-C29,16,-113.6325049,42.27582173,282919.8522,4683756.427
930,ID-B29,13,-113.5931322,42.27671934,286169.8522,4683756.427
931,ID-B29,14,-113.5901035,42.27678783,286419.8522,4683756.427
932,ID-B29,15,-113.5870747,42.27685624,286669.8522,4683756.427
933,ID-B29,16,-113.5840459,42.27692457,286919.8522,4683756.427
934,ID-C29,9,-113.6416847,42.27786184,282169.8522,4684006.427
935,ID-C29,10,-113.638656,42.27793161,282419.8522,4684006.427
936,ID-C29,11,-113.6356273,42.2780013,282669.8522,4684006.427
937,ID-C29,12,-113.6325986,42.27807091,282919.8522,4684006.427
938,ID-B29,9,-113.5932245,42.27896859,286169.8522,4684006.427
939,ID-B29,10,-113.5901956,42.27903709,286419.8522,4684006.427
940,ID-B29,11,-113.5871668,42.2791055,286669.8522,4684006.427
941,ID-B29,12,-113.5841379,42.27917383,286919.8522,4684006.427
942,ID-C29,5,-113.6417787,42.280111,282169.8522,4684256.427
943,ID-C29,6,-113.6387499,42.28018077,282419.8522,4684256.427
944,ID-C29,7,-113.6357211,42.28025047,282669.8522,4684256.427
945,ID-C29,8,-113.6326923,42.28032009,282919.8522,4684256.427
946,ID-B29,5,-113.5933168,42.28121784,286169.8522,4684256.427
947,ID-B29,6,-113.5902878,42.28128634,286419.8522,4684256.427
948,ID-B29,7,-113.5872588,42.28135476,286669.8522,4684256.427
949,ID-B29,8,-113.5842299,42.28142309,286919.8522,4684256.427
950,ID-C29,1,-113.6418727,42.28236015,282169.8522,4684506.427
951,ID-C29,2,-113.6388438,42.28242994,282419.8522,4684506.427
952,ID-C29,3,-113.6358149,42.28249964,282669.8522,4684506.427
953,ID-C29,4,-113.632786,42.28256926,282919.8522,4684506.427
954,ID-B29,1,-113.5934091,42.28346708,286169.8522,4684506.427
955,ID-B29,2,-113.59038,42.28353559,286419.8522,4684506.427
956,ID-B29,3,-113.5873509,42.28360401,286669.8522,4684506.427
957,ID-B29,4,-113.5843218,42.28367236,286919.8522,4684506.427
958,ID-B30,13,-113.5215165,42.30533342,292169.8522,4686756.427
959,ID-B30,14,-113.5184862,42.30540006,292419.8522,4686756.427
960,ID-B30,15,-113.5154559,42.30546661,292669.8522,4686756.427
961,ID-B30,16,-113.5124256,42.30553308,292919.8522,4686756.427
962,ID-B30,9,-113.5216063,42.30758279,292169.8522,4687006.427
963,ID-B30,10,-113.5185759,42.30764942,292419.8522,4687006.427
964,ID-B30,11,-113.5155455,42.30771598,292669.8522,4687006.427
965,ID-B30,12,-113.5125151,42.30778246,292919.8522,4687006.427
966,ID-B30,5,-113.5216961,42.30983215,292169.8522,4687256.427
967,ID-B30,6,-113.5186656,42.30989879,292419.8522,4687256.427
968,ID-B30,7,-113.5156351,42.30996535,292669.8522,4687256.427
969,ID-B30,8,-113.5126046,42.31003184,292919.8522,4687256.427
970,ID-B30,1,-113.521786,42.31208151,292169.8522,4687506.427
971,ID-B30,2,-113.5187554,42.31214816,292419.8522,4687506.427
972,ID-B30,3,-113.5157248,42.31221472,292669.8522,4687506.427
973,ID-B30,4,-113.5126941,42.31228121,292919.8522,4687506.427
974,ID-C30,13,-113.5347213,42.33205812,291169.8522,4689756.427
975,ID-C30,14,-113.5316897,42.33212513,291419.8522,4689756.427
976,ID-C30,15,-113.5286582,42.33219207,291669.8522,4689756.427
977,ID-C30,16,-113.5256266,42.33225892,291919.8522,4689756.427
978,ID-C30,9,-113.5348117,42.33430745,291169.8522,4690006.427
979,ID-C30,10,-113.53178,42.33437447,291419.8522,4690006.427
980,ID-C30,11,-113.5287484,42.33444141,291669.8522,4690006.427
981,ID-C30,12,-113.5257167,42.33450827,291919.8522,4690006.427
982,ID-C30,5,-113.534902,42.33655677,291169.8522,4690256.427
983,ID-C30,6,-113.5318703,42.3366238,291419.8522,4690256.427
984,ID-C30,7,-113.5288385,42.33669075,291669.8522,4690256.427
985,ID-C30,8,-113.5258068,42.33675761,291919.8522,4690256.427
986,ID-C30,1,-113.5349924,42.3388061,291169.8522,4690506.427
987,ID-C30,2,-113.5319606,42.33887313,291419.8522,4690506.427
988,ID-C30,3,-113.5289287,42.33894008,291669.8522,4690506.427
989,ID-C30,4,-113.5258968,42.33900695,291919.8522,4690506.427
