ObjectID,GlobalID,Minute,4-Letter Species Code,Radial Distance (m),How Detected?,Song Also?,Sex,Is bird within burn?,Number of Birds in Group,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Next Observation,Visual ID,Migrant,Direction
1809,b3437b35-ce65-448b-8013-c62bebbf4b67,2,BRSP,96,S,,U,No,,d4fb0066-b221-41eb-a26f-e4d9b4ccaca1,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1810,fa6aaea2-68db-4f8a-970b-a4d9f5b3738c,3,VESP,94,S,,U,No,,d4fb0066-b221-41eb-a26f-e4d9b4ccaca1,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1811,87536dfe-c8e2-4dbe-9ef9-5af7a4c140c1,3,VESP,108,S,,U,No,,d4fb0066-b221-41eb-a26f-e4d9b4ccaca1,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NW
1812,31b754f6-cc2c-4d5f-8d65-6ab42b6c8e58,4,BRSP,17,S,,U,No,,d4fb0066-b221-41eb-a26f-e4d9b4ccaca1,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,SW
1813,39aff80a-a5cc-4bb0-8f44-f1591385f2b3,4,BRSP,26,S,,U,No,,d4fb0066-b221-41eb-a26f-e4d9b4ccaca1,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,SE
1814,39bcf566-4ee6-4ae4-bd8e-a05a27fb424f,5,NOBI,,,,,,,d4fb0066-b221-41eb-a26f-e4d9b4ccaca1,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1815,0614beb8-cf8f-46b8-bd56-4d48394cfc01,6,NOBI,,,,,,,d4fb0066-b221-41eb-a26f-e4d9b4ccaca1,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1816,3ddb4777-9dbf-4947-9f35-fac03b896839,1,WEME,87,S,,U,No,,f0bb9346-bd5c-4b88-9d45-c5c0c27da9d7,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,S
1817,244c5aed-929c-4f54-9bb0-a00d62fa651d,1,BRSP,53,S,,U,No,,f0bb9346-bd5c-4b88-9d45-c5c0c27da9d7,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1818,52c726ec-1e00-4a1e-b6f0-6cb05bc29adb,1,WEME,42,S,,U,No,,f0bb9346-bd5c-4b88-9d45-c5c0c27da9d7,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NE
1819,67e73c11-e377-4145-8975-d4abf3216cd7,2,BRSP,25,S,,U,No,,f0bb9346-bd5c-4b88-9d45-c5c0c27da9d7,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,N
1820,a9a4bcfa-d05a-433e-90da-4207625d2dcb,3,RTHA,237,V,,U,No,,f0bb9346-bd5c-4b88-9d45-c5c0c27da9d7,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1821,58e9b5d7-2cc1-4573-bab3-e095cc553e05,4,HOLA,30,S,,U,No,,f0bb9346-bd5c-4b88-9d45-c5c0c27da9d7,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1822,02d902da-9e22-456f-a402-3964d2a6da7f,5,BRSP,14,S,,U,No,,f0bb9346-bd5c-4b88-9d45-c5c0c27da9d7,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,SE
1823,047a10c7-aa89-4b2c-92e0-5174e6d6bbcc,6,VESP,56,S,,U,No,,f0bb9346-bd5c-4b88-9d45-c5c0c27da9d7,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,SW
1824,44b8e035-e30c-49a9-a1dd-ce26077b34f8,1,BRSP,18,S,,U,No,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,SE
1825,9b6fc60c-dc19-4858-8dbc-62f44a9a9c1c,1,BRSP,30,S,,U,No,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1826,50cf91a7-390f-4e35-9a31-f7a85fccb66c,1,BRSP,15,S,,U,No,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,SW
1827,6491afa9-5c39-4620-9c7f-a95be269e0e0,2,BRSP,18,S,,U,No,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1828,4f71320d-6519-4aa4-98fd-b59c0649f65e,2,WEME,47,S,,U,No,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1829,80782d2a-d444-4032-9926-41886e7eab34,3,BRSP,10,S,,U,No,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,N
1830,f8adb8f7-ffea-42fc-8223-8caf11746bf9,4,WEME,76,S,,U,No,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,S
1831,ed4e667b-0d27-4b21-8f1e-d5b925e82708,4,VESP,25,S,,U,No,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1832,3d162e7e-9a0d-4ed6-a6bc-d1c59d82b61b,5,HOLA,13,S,,U,No,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1833,8a83a36a-b879-4c63-adbf-24babf1654ee,6,NOBI,,,,,,,89fab9c7-7b78-4dc0-8020-d7382a892276,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1834,14dbd0a4-9120-4431-9756-f86ef4e0d7c5,1,BRSP,19,S,,U,No,,dd191731-51b7-4adf-a58f-00fdf3ea1d24,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,S
1835,ea3a8345-94a7-4830-81ea-656736d8ff49,1,WEME,35,S,,U,No,,dd191731-51b7-4adf-a58f-00fdf3ea1d24,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1836,97ad7fba-1c62-4a0d-9de5-8f266e61dcf8,1,BRSP,18,S,,U,No,,dd191731-51b7-4adf-a58f-00fdf3ea1d24,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1837,9c91f71c-e909-47d2-ad97-d519fdbf8012,1,BRSP,35,S,,U,No,,dd191731-51b7-4adf-a58f-00fdf3ea1d24,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,SE
1838,adfa0cf6-da5a-4ad8-adfd-f5bdb1045b04,2,SWHA,82,C,,U,No,,dd191731-51b7-4adf-a58f-00fdf3ea1d24,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,SW
1839,57ad6e2d-4032-4475-a5ae-54544940b631,3,CORA,500,S,,U,No,,dd191731-51b7-4adf-a58f-00fdf3ea1d24,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1840,affec8a6-acde-4345-b97e-ef3db7510d77,4,NOBI,,,,,,,dd191731-51b7-4adf-a58f-00fdf3ea1d24,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1841,acc6484b-9d20-47c0-84f4-8bc0c35ada7c,5,NOBI,,,,,,,dd191731-51b7-4adf-a58f-00fdf3ea1d24,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1842,379b24cf-8d6d-4599-97d9-a6d8cf304a91,6,NOBI,,,,,,,dd191731-51b7-4adf-a58f-00fdf3ea1d24,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1843,0030342b-bb38-46ab-aa3f-55282377ac22,1,BRSP,80,S,,U,No,,c5f1ef13-f119-4f5b-8123-7362b094a4f0,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NE
1844,e2ee5141-ce49-42f9-a016-95078aeac8f1,1,VESP,31,S,,U,No,,c5f1ef13-f119-4f5b-8123-7362b094a4f0,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1845,a46ae61d-380f-4c19-9cd0-49a58b830620,2,SWHA,170,V,,U,No,,c5f1ef13-f119-4f5b-8123-7362b094a4f0,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NE
1846,96b645ac-1179-46a0-96ea-7e8ac539dd28,2,SWHA,174,V,,U,No,,c5f1ef13-f119-4f5b-8123-7362b094a4f0,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NE
1847,32dacb7a-89cb-420e-8157-f09423eb3fc9,3,VESP,33,S,,U,No,,c5f1ef13-f119-4f5b-8123-7362b094a4f0,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,N
1848,f9de7e5b-aca2-481f-85b6-a2d005796547,4,NOBI,,,,,,,c5f1ef13-f119-4f5b-8123-7362b094a4f0,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1849,3dafa402-c916-49be-85a1-cab36276e982,5,NOBI,,,,,,,c5f1ef13-f119-4f5b-8123-7362b094a4f0,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1850,6fa1ea3b-36c6-437b-8a07-5914cf8bd4f3,6,HOLA,10,S,,U,No,,c5f1ef13-f119-4f5b-8123-7362b094a4f0,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NE
1851,a7f91f19-9efe-4581-8011-6fd8b299372b,1,VESP,68,S,,U,No,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NW
1852,856911da-5365-4d5e-93e9-a5a2f356300b,1,VESP,51,S,,U,No,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NE
1853,c874f129-b5ac-4fec-b56e-a29d6c544143,1,VESP,11,S,,U,No,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1854,e51e1323-f900-489a-be15-b7e0a546e550,2,BRSP,64,S,,U,No,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,N
1855,efdc950d-527e-4660-b8bb-42639304ed7e,1,VESP,35,S,,U,No,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1856,174e64cc-2135-4aba-a2b6-d0a9214a88c6,2,HOLA,39,S,,U,No,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,N
1857,ee05e154-f508-4d02-aaf1-c278c4561cd2,3,NOBI,,,,,,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1858,937ac6f3-b5f7-4b0d-9ffd-bc2731041bf1,4,NOBI,,,,,,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1859,dc379a96-11f7-4505-970a-68a2ed0391b2,5,WEME,450,S,,U,No,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1860,fa50996f-1b79-49bd-86e1-7dbf3864c85e,6,NOBI,,,,,,,a28ad786-033b-4daf-b725-df7105bea183,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1861,809d1c3d-6e2c-48f5-b348-920dadf8cf94,1,VESP,26,S,,U,No,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,N
1862,315bdc95-e8fe-409a-991a-b86af684a0ce,1,BRSP,24,S,,U,No,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1863,babfb735-35e2-4c11-b36b-c0b2bdd96574,1,BRSP,125,S,,U,No,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,N
1864,ee7353b2-f426-4f51-936a-41956a141c44,1,HOLA,27,S,,U,No,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,SE
1865,fa0bb18d-02e7-4aa8-b489-e8391c8da613,2,CORA,500,S,,U,No,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,E
1866,6aba881f-67b7-456c-8b69-93bcd5c0567e,2,WEME,196,S,,U,No,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NE
1867,32bb03cb-fb0d-4f33-8fac-9169cc8b906e,2,VESP,25,S,,U,No,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,N
1868,65ea571c-d5cb-4ff3-9fbb-eb49aff55420,3,WEME,25,S,,U,No,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1869,d20bb115-cb00-48ff-b0a9-438bb4c8f83d,3,HOLA,26,S,,U,No,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NW
1870,646ab4e1-c856-4f88-aa92-8b21087b1c4f,4,NOBI,,,,,,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1871,32c352e4-fb95-49a5-9295-1dd004b32335,5,NOBI,,,,,,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1872,a3e162f3-c6ca-4610-9446-6418cdcbb96d,6,NOBI,,,,,,,eb1288f0-a0aa-4774-8523-f13ea6ede7bd,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1873,a5a4d809-c6b3-4d18-9f3f-2f091551a7b1,1,BRSP,21,S,,U,No,,1044c7df-02d9-4982-910c-ba7ac0fb1298,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1874,1271bc6a-3cf2-4ee9-b484-b588cabeb601,1,WEME,65,S,,U,No,,1044c7df-02d9-4982-910c-ba7ac0fb1298,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NE
1875,956cda8e-d9f4-4959-86ee-3aaa26def537,1,HOLA,16,S,,U,No,,1044c7df-02d9-4982-910c-ba7ac0fb1298,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NW
1876,56c1584d-9839-4350-9d03-cc9a5d1973f1,2,WEME,24,S,,U,No,,1044c7df-02d9-4982-910c-ba7ac0fb1298,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,W
1877,c98160ee-a5bb-4252-9457-81c745220c24,3,SWHA,100,S,,U,No,,1044c7df-02d9-4982-910c-ba7ac0fb1298,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,S
1878,6f2e871a-eba0-452c-a05b-2f8d7d22472f,3,CORA,300,S,,U,No,,1044c7df-02d9-4982-910c-ba7ac0fb1298,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,NE
1879,82bf34f3-0f02-42bb-95c7-40e12e9377ad,4,NOBI,,,,,,,1044c7df-02d9-4982-910c-ba7ac0fb1298,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1880,54cd6d5a-c6b2-44e7-827a-0c9fa0b98ce0,5,NOBI,,,,,,,1044c7df-02d9-4982-910c-ba7ac0fb1298,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,
1881,6a84101f-ecde-4de2-92b3-1a5ac64a929c,6,HOLA,37,S,,U,No,,1044c7df-02d9-4982-910c-ba7ac0fb1298,5/23/2023 3:22:57 PM,will.harrod,5/23/2023 3:22:57 PM,will.harrod,,,,S
1882,d74debc0-709d-4171-9784-76e1fa352627,1,WEME,32,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1883,be81245d-33d5-48b9-a37f-312a0696963a,1,WEME,116,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1884,8123f70b-de9d-4dc0-a499-71ec5dfb2e6b,1,BRSP,51,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1885,624971c8-7b36-4da7-b4f4-9e4ab5eea2e9,1,BRSP,62,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1886,4c6de712-015d-4482-8853-99acded234bb,2,VESP,150,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1887,785511fd-2ec7-44cc-8787-5200360ccbd0,3,HOLA,79,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1888,b44c6adc-3cc8-4899-ab58-91e66a0c0fbf,3,WEME,126,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1889,2a9319f8-0ec5-486b-9cf4-429a0fccbbd1,3,LASP,64,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1890,1cbfbe74-973f-4db1-957d-e366e95f00e7,4,HOLA,48,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1891,9d08f043-7761-400f-9d2e-9941d9f23a67,4,HOLA,120,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1892,0cf8c56d-7391-4f93-9a1b-aed31d39fe95,5,VESP,142,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1893,7afb2606-09f6-4bcf-b56a-b326544989c3,5,BRSP,136,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1894,90d82bee-40ec-497f-bdb6-14e6cb0c2cce,5,BRSP,35,S,,U,No,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1895,65682c47-ffa8-400e-8fde-d3c555269d26,6,NOBI,,,,,,,77b5c0cd-ed0a-4dcb-b0f6-720670dfb3c9,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1896,1f43c9c8-5715-4dba-bcab-768f36849bfd,1,GRSG,106,V,,M,No,4,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1897,5d2529c4-440e-40c9-a69f-02467b56f50b,1,BRSP,39,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1898,9ad0374e-4c51-42b0-a8a7-98d898b91fd5,1,BRSP,52,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1899,bb740bc5-e72d-4a82-b48f-d48d4c37b687,2,WEME,284,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1900,4eb2a64d-97d0-4cfa-8238-2cda63f5ea65,2,WEME,88,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1901,5fae1a71-d704-4b69-9298-2025c9329756,2,BRSP,60,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1902,c6fc6b5a-cf71-4c8a-8f57-2f5162408829,2,BRSP,67,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1903,1ee7746b-06a9-4789-be92-640ab07b6b20,2,CORA,999,C,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1904,ac803a5e-45b4-4c96-85f6-0b65ade7026d,2,CORA,350,C,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1905,bd2446ee-3f32-4c50-943f-e89d7dafa91a,3,WEME,125,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1906,206f558e-cd17-464e-951e-a7149e646d74,4,HOLA,139,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1907,adefcfef-ebc5-4fca-91d6-2ae79e3bee50,4,VESP,64,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1908,392859f0-33c4-40c8-8db6-0f919b040134,4,MODO,235,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1909,d5a4c427-4f7b-4997-ae87-c5409ef5526d,4,HOLA,78,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1910,d24096a3-bd5d-4690-b2d1-fd11dec5ec03,5,VESP,85,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1911,cdefd7d8-89cc-46a9-aea2-b35ec5313ba6,5,LASP,185,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1912,2c2bd5f1-390b-457b-b607-1685ba88b340,5,LASP,175,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1913,ddf7b6be-3c3a-4b51-a01f-2877cee30639,6,BRSP,130,S,,U,No,,5b2e4ba5-703a-42eb-9d85-341e88bc0e31,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1914,51745f3a-4382-429b-a2c1-36ccaaae3db3,1,BRSP,91,S,,U,No,,e5a3cd55-ce0a-424d-86c0-262e20ddd899,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1915,444a6bec-ce57-4bc0-a6a2-8c27488edb7a,1,BRSP,66,S,,U,No,,e5a3cd55-ce0a-424d-86c0-262e20ddd899,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1916,d5c3fb5b-752a-48a6-9cb8-c31a41db63aa,1,WEME,57,S,,U,No,,e5a3cd55-ce0a-424d-86c0-262e20ddd899,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,m,
1917,55e3cf96-a174-41d7-9277-723cfa5c1fba,1,VESP,33,S,,U,No,,e5a3cd55-ce0a-424d-86c0-262e20ddd899,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
1918,b977a608-ba11-4bfd-bbc6-d1f330f9f467,2,BRSP,45,S,,U,No,,e5a3cd55-ce0a-424d-86c0-262e20ddd899,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1919,af9564dc-5a6a-4f87-ab6f-91076529168c,2,WEME,102,S,,U,No,,e5a3cd55-ce0a-424d-86c0-262e20ddd899,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,v,,
1920,b0d7c7c3-f4d5-4a49-8b43-6b9ee407410e,2,HOLA,57,S,,U,No,,e5a3cd55-ce0a-424d-86c0-262e20ddd899,5/23/2023 11:52:43 PM,will.harrod,5/23/2023 11:52:43 PM,will.harrod,,,,
