"","Distance","Minute","How.Detected","Route.ID","Full.Point.ID","Observer.ID","Year","Visit","Burned","Ord.Date","MAS","Wind.Start","Sagebrush.Cover","Annual.Cover","Shrub.Cover","Shrub.Height","Elevation","TRI","Road.Distance","Point.X","Point.Y","Years.Since.Fire","Visit.ID","Dist.Bin","Dist.Bin.Midpoint","Time.Bin"
"338",35,1,"S","UT-B30","UT-B30-P07","Thea Mills","Y2","V1","B",144,225,"4-7 mph",2.87272727272727,19.8909090909091,8.89090909090909,25.0363636363636,1916.28753226144,7.67421695164272,499.606688343395,250137,4639187.533,183,"UT-B30-P07-Y2-V1",30,35,"1"
"339",91,4,"S","UT-B30","UT-B30-P08","Thea Mills","Y2","V1","B",144,166,"4-7 mph",3.17307692307692,19.4807692307692,8.61538461538461,25.7692307692308,1937.85659845526,7.24553472345526,415.360274138274,250389,4639169.985,171,"UT-B30-P08-Y2-V1",90,95,"2"
"340",56,4,"S","UT-B30","UT-B30-P08","Thea Mills","Y2","V1","B",144,166,"4-7 mph",3.17307692307692,19.4807692307692,8.61538461538461,25.7692307692308,1937.85659845526,7.24553472345526,415.360274138274,250389,4639169.985,116,"UT-B30-P08-Y2-V1",50,55,"2"
"341",78,1,"S","UT-B30","UT-B30-P10","Thea Mills","Y2","V1","B",144,278,"4-7 mph",3.96296296296296,19.4074074074074,11.8148148148148,28.0555555555556,1952.86133256392,7.10515219948508,841.02256192294,249870,4638957.244,118,"UT-B30-P10-Y2-V1",70,75,"1"
"342",41,1,"S","UT-B30","UT-B30-P11","Thea Mills","Y2","V1","B",144,255,"4-7 mph",3.65454545454545,19.6363636363636,10.5818181818182,26.2727272727273,1953.31150535301,7.75876108805339,731.597072056362,250121,4638939.693,213,"UT-B30-P11-Y2-V1",40,45,"1"
"343",44,4,"S","UT-B30","UT-B30-P11","Thea Mills","Y2","V1","B",144,255,"4-7 mph",3.65454545454545,19.6363636363636,10.5818181818182,26.2727272727273,1953.31150535301,7.75876108805339,731.597072056362,250121,4638939.693,115,"UT-B30-P11-Y2-V1",40,45,"2"
"344",54,6,"S","UT-B30","UT-B30-P11","Thea Mills","Y2","V1","B",144,255,"4-7 mph",3.65454545454545,19.6363636363636,10.5818181818182,26.2727272727273,1953.31150535301,7.75876108805339,731.597072056362,250121,4638939.693,123,"UT-B30-P11-Y2-V1",50,55,"3"
"345",124,1,"S","UT-B30","UT-B30-P12","Thea Mills","Y2","V1","B",144,149,"4-7 mph",3.64814814814815,12.0555555555556,10.1481481481481,27.3333333333333,2011.21878842954,8.57836688006366,650.307388305664,250372,4638922.143,128,"UT-B30-P12-Y2-V1",120,125,"1"
"346",94,5,"S","UT-B30","UT-B30-P15","Thea Mills","Y2","V1","B",144,104,"4-7 mph",3.25,17.3035714285714,9.66071428571429,24.0535714285714,1987.78256392045,6.02313815030185,956.34355024858,250105,4638691.854,97,"UT-B30-P15-Y2-V1",90,95,"3"
"347",84,1,"S","UT-B30","UT-B30-P16","Thea Mills","Y2","V1","B",144,123,"4-7 mph",4.73214285714286,13.3392857142857,11.8214285714286,25.0535714285714,2028.7704967152,5.32722639604048,883.828639914773,250356,4638674.302,157,"UT-B30-P16-Y2-V1",80,85,"1"
"348",44,4,"S","UT-B30","UT-B30-P16","Thea Mills","Y2","V1","B",144,123,"4-7 mph",4.73214285714286,13.3392857142857,11.8214285714286,25.0535714285714,2028.7704967152,5.32722639604048,883.828639914773,250356,4638674.302,165,"UT-B30-P16-Y2-V1",40,45,"2"
"349",42,1,"S","UT-B22","UT-B22-P06","Devin Erwin","Y2","V1","B",145,21,"1-3 mph",3.47272727272727,8,6.69090909090909,26,1635.68127441406,1.29349745365611,746.766548439308,255705,4619907.986,5,"UT-B22-P06-Y2-V1",40,45,"1"
"350",44,3,"S","UT-B22","UT-B22-P06","Devin Erwin","Y2","V1","B",145,21,"1-3 mph",3.47272727272727,8,6.69090909090909,26,1635.68127441406,1.29349745365611,746.766548439308,255705,4619907.986,5,"UT-B22-P06-Y2-V1",40,45,"2"
"351",55,2,"S","UT-B22","UT-B22-P12","Devin Erwin","Y2","V1","B",145,49,"1-3 mph",7.30909090909091,8.67272727272727,13.5090909090909,26.6,1618.42287083676,0.90008759080318,672.443277994792,255783,4619417.417,5,"UT-B22-P12-Y2-V1",50,55,"1"
"352",104,1,"S","UT-B27","UT-B27-P08","Trey Mccuen","Y2","V1","B",145,126,"1-3 mph",3.75925925925926,9.7037037037037,8.87037037037037,23.5555555555556,1678.39753417969,1.42275834517045,409.414743276743,248709,4642466.861,174,"UT-B27-P08-Y2-V1",100,105,"1"
"353",72,1,"S","UT-C16","UT-C16-P01","Will Harrod","Y2","V1","R",145,5,"4-7 mph",15.7454545454545,7.78181818181818,31.0545454545455,43.3818181818182,2029.04473424841,3.56829777470341,219.309840809215,253962,4644460.39,126,"UT-C16-P01-Y2-V1",70,75,"1"
"354",40,1,"S","UT-C16","UT-C16-P01","Will Harrod","Y2","V1","R",145,5,"4-7 mph",15.7454545454545,7.78181818181818,31.0545454545455,43.3818181818182,2029.04473424841,3.56829777470341,219.309840809215,253962,4644460.39,115,"UT-C16-P01-Y2-V1",40,45,"1"
"355",62,1,"S","UT-C16","UT-C16-P01","Will Harrod","Y2","V1","R",145,5,"4-7 mph",15.7454545454545,7.78181818181818,31.0545454545455,43.3818181818182,2029.04473424841,3.56829777470341,219.309840809215,253962,4644460.39,163,"UT-C16-P01-Y2-V1",60,65,"1"
"356",73,1,"S","UT-C16","UT-C16-P01","Will Harrod","Y2","V1","R",145,5,"4-7 mph",15.7454545454545,7.78181818181818,31.0545454545455,43.3818181818182,2029.04473424841,3.56829777470341,219.309840809215,253962,4644460.39,153,"UT-C16-P01-Y2-V1",70,75,"1"
"357",40,1,"S","UT-C16","UT-C16-P01","Will Harrod","Y2","V1","R",145,5,"4-7 mph",15.7454545454545,7.78181818181818,31.0545454545455,43.3818181818182,2029.04473424841,3.56829777470341,219.309840809215,253962,4644460.39,177,"UT-C16-P01-Y2-V1",40,45,"1"
"358",62,1,"S","UT-C16","UT-C16-P01","Will Harrod","Y2","V1","R",145,5,"4-7 mph",15.7454545454545,7.78181818181818,31.0545454545455,43.3818181818182,2029.04473424841,3.56829777470341,219.309840809215,253962,4644460.39,223,"UT-C16-P01-Y2-V1",60,65,"1"
"359",44,2,"S","UT-C16","UT-C16-P01","Will Harrod","Y2","V1","R",145,5,"4-7 mph",15.7454545454545,7.78181818181818,31.0545454545455,43.3818181818182,2029.04473424841,3.56829777470341,219.309840809215,253962,4644460.39,171,"UT-C16-P01-Y2-V1",40,45,"1"
"360",83,1,"S","UT-C16","UT-C16-P03","Will Harrod","Y2","V1","R",145,32,"4-7 mph",9.51851851851852,14.8333333333333,22.9259259259259,35.6111111111111,2032.98315199366,5.79328774506191,132.227775157582,254464,4644425.21,150,"UT-C16-P03-Y2-V1",80,85,"1"
"361",72,2,"S","UT-C16","UT-C16-P03","Will Harrod","Y2","V1","R",145,32,"4-7 mph",9.51851851851852,14.8333333333333,22.9259259259259,35.6111111111111,2032.98315199366,5.79328774506191,132.227775157582,254464,4644425.21,98,"UT-C16-P03-Y2-V1",70,75,"1"
"362",21,5,"S","UT-C16","UT-C16-P03","Will Harrod","Y2","V1","R",145,32,"4-7 mph",9.51851851851852,14.8333333333333,22.9259259259259,35.6111111111111,2032.98315199366,5.79328774506191,132.227775157582,254464,4644425.21,132,"UT-C16-P03-Y2-V1",20,25,"3"
"363",132,1,"S","UT-C16","UT-C16-P04","Will Harrod","Y2","V1","R",145,42,"4-7 mph",14.7884615384615,9.21153846153846,27.6153846153846,44.0576923076923,1998.71168989702,1.69338878284801,52.1363327319805,254708,4644416.712,140,"UT-C16-P04-Y2-V1",130,135,"1"
"364",67,3,"S","UT-C16","UT-C16-P04","Will Harrod","Y2","V1","R",145,42,"4-7 mph",14.7884615384615,9.21153846153846,27.6153846153846,44.0576923076923,1998.71168989702,1.69338878284801,52.1363327319805,254708,4644416.712,128,"UT-C16-P04-Y2-V1",60,65,"2"
"365",57,5,"S","UT-C16","UT-C16-P04","Will Harrod","Y2","V1","R",145,42,"4-7 mph",14.7884615384615,9.21153846153846,27.6153846153846,44.0576923076923,1998.71168989702,1.69338878284801,52.1363327319805,254708,4644416.712,171,"UT-C16-P04-Y2-V1",50,55,"3"
"366",109,1,"S","UT-C16","UT-C16-P05","Will Harrod","Y2","V1","R",145,259,"4-7 mph",19.5087719298246,4.3859649122807,39.9649122807018,53.4561403508772,2055.72355291193,6.0979414506392,466.993126331676,253945,4644212.608,133,"UT-C16-P05-Y2-V1",100,105,"1"
"367",21,3,"S","UT-C16","UT-C16-P05","Will Harrod","Y2","V1","R",145,259,"4-7 mph",19.5087719298246,4.3859649122807,39.9649122807018,53.4561403508772,2055.72355291193,6.0979414506392,466.993126331676,253945,4644212.608,170,"UT-C16-P05-Y2-V1",20,25,"2"
"368",26,4,"S","UT-C16","UT-C16-P05","Will Harrod","Y2","V1","R",145,259,"4-7 mph",19.5087719298246,4.3859649122807,39.9649122807018,53.4561403508772,2055.72355291193,6.0979414506392,466.993126331676,253945,4644212.608,178,"UT-C16-P05-Y2-V1",20,25,"2"
"369",103,1,"S","UT-C16","UT-C16-P07","Will Harrod","Y2","V1","R",145,119,"4-7 mph",7.7962962962963,15.962962962963,21.8518518518519,35.5740740740741,2025.46033158736,6.66538196910511,322.422295587713,254448,4644177.425,156,"UT-C16-P07-Y2-V1",100,105,"1"
"370",63,2,"S","UT-C16","UT-C16-P07","Will Harrod","Y2","V1","R",145,119,"4-7 mph",7.7962962962963,15.962962962963,21.8518518518519,35.5740740740741,2025.46033158736,6.66538196910511,322.422295587713,254448,4644177.425,118,"UT-C16-P07-Y2-V1",60,65,"1"
"371",84,1,"S","UT-C16","UT-C16-P08","Will Harrod","Y2","V1","R",145,53,"4-7 mph",10.6923076923077,11.8269230769231,21.5576923076923,37.7884615384615,1990.70692500362,1.82597068504051,94.7438841386275,254699,4644159.835,137,"UT-C16-P08-Y2-V1",80,85,"1"
"372",78,1,"S","UT-C16","UT-C16-P08","Will Harrod","Y2","V1","R",145,53,"4-7 mph",10.6923076923077,11.8269230769231,21.5576923076923,37.7884615384615,1990.70692500362,1.82597068504051,94.7438841386275,254699,4644159.835,149,"UT-C16-P08-Y2-V1",70,75,"1"
"373",131,1,"S","UT-C16","UT-C16-P08","Will Harrod","Y2","V1","R",145,53,"4-7 mph",10.6923076923077,11.8269230769231,21.5576923076923,37.7884615384615,1990.70692500362,1.82597068504051,94.7438841386275,254699,4644159.835,134,"UT-C16-P08-Y2-V1",130,135,"1"
"374",124,3,"S","UT-C16","UT-C16-P08","Will Harrod","Y2","V1","R",145,53,"4-7 mph",10.6923076923077,11.8269230769231,21.5576923076923,37.7884615384615,1990.70692500362,1.82597068504051,94.7438841386275,254699,4644159.835,155,"UT-C16-P08-Y2-V1",120,125,"2"
"375",34,4,"C","UT-C16","UT-C16-P08","Will Harrod","Y2","V1","R",145,53,"4-7 mph",10.6923076923077,11.8269230769231,21.5576923076923,37.7884615384615,1990.70692500362,1.82597068504051,94.7438841386275,254699,4644159.835,183,"UT-C16-P08-Y2-V1",30,35,"2"
"376",70,5,"S","UT-C16","UT-C16-P10","Will Harrod","Y2","V1","R",145,144,"4-7 mph",9.09090909090909,13.4545454545455,23.1636363636364,35.8727272727273,2073.19586859809,5.08617118552879,636.515947129991,254180,4643947.233,166,"UT-C16-P10-Y2-V1",70,75,"3"
"377",66,5,"S","UT-C16","UT-C16-P10","Will Harrod","Y2","V1","R",145,144,"4-7 mph",9.09090909090909,13.4545454545455,23.1636363636364,35.8727272727273,2073.19586859809,5.08617118552879,636.515947129991,254180,4643947.233,165,"UT-C16-P10-Y2-V1",60,65,"3"
"378",63,1,"S","UT-C16","UT-C16-P11","Will Harrod","Y2","V1","R",145,108,"4-7 mph",11.4363636363636,13.6363636363636,25.9454545454545,40.1272727272727,2016.45938110352,5.54981068202427,420.864973280165,254431,4643929.641,127,"UT-C16-P11-Y2-V1",60,65,"1"
"379",35,1,"S","UT-C16","UT-C16-P11","Will Harrod","Y2","V1","R",145,108,"4-7 mph",11.4363636363636,13.6363636363636,25.9454545454545,40.1272727272727,2016.45938110352,5.54981068202427,420.864973280165,254431,4643929.641,161,"UT-C16-P11-Y2-V1",30,35,"1"
"380",78,1,"S","UT-C16","UT-C16-P11","Will Harrod","Y2","V1","R",145,108,"4-7 mph",11.4363636363636,13.6363636363636,25.9454545454545,40.1272727272727,2016.45938110352,5.54981068202427,420.864973280165,254431,4643929.641,167,"UT-C16-P11-Y2-V1",70,75,"1"
"381",81,2,"V","UT-C16","UT-C16-P11","Will Harrod","Y2","V1","R",145,108,"4-7 mph",11.4363636363636,13.6363636363636,25.9454545454545,40.1272727272727,2016.45938110352,5.54981068202427,420.864973280165,254431,4643929.641,125,"UT-C16-P11-Y2-V1",80,85,"1"
"382",46,2,"S","UT-C16","UT-C16-P11","Will Harrod","Y2","V1","R",145,108,"4-7 mph",11.4363636363636,13.6363636363636,25.9454545454545,40.1272727272727,2016.45938110352,5.54981068202427,420.864973280165,254431,4643929.641,170,"UT-C16-P11-Y2-V1",40,45,"1"
"383",71,1,"S","UT-C16","UT-C16-P12","Will Harrod","Y2","V1","R",145,63,"4-7 mph",8.32075471698113,13.2452830188679,18.7924528301887,33.4716981132075,1986.95126778739,2.06861386980329,278.213363930031,254682,4643912.049,155,"UT-C16-P12-Y2-V1",70,75,"1"
"384",29,1,"S","UT-C16","UT-C16-P12","Will Harrod","Y2","V1","R",145,63,"4-7 mph",8.32075471698113,13.2452830188679,18.7924528301887,33.4716981132075,1986.95126778739,2.06861386980329,278.213363930031,254682,4643912.049,184,"UT-C16-P12-Y2-V1",20,25,"1"
"385",44,1,"S","UT-C16","UT-C16-P12","Will Harrod","Y2","V1","R",145,63,"4-7 mph",8.32075471698113,13.2452830188679,18.7924528301887,33.4716981132075,1986.95126778739,2.06861386980329,278.213363930031,254682,4643912.049,164,"UT-C16-P12-Y2-V1",40,45,"1"
"386",105,1,"S","UT-C16","UT-C16-P12","Will Harrod","Y2","V1","R",145,63,"4-7 mph",8.32075471698113,13.2452830188679,18.7924528301887,33.4716981132075,1986.95126778739,2.06861386980329,278.213363930031,254682,4643912.049,114,"UT-C16-P12-Y2-V1",100,105,"1"
"387",109,2,"S","UT-C16","UT-C16-P12","Will Harrod","Y2","V1","R",145,63,"4-7 mph",8.32075471698113,13.2452830188679,18.7924528301887,33.4716981132075,1986.95126778739,2.06861386980329,278.213363930031,254682,4643912.049,121,"UT-C16-P12-Y2-V1",100,105,"1"
"388",98,1,"S","UT-C16","UT-C16-P14","Will Harrod","Y2","V1","R",145,155,"4-7 mph",6.38461538461539,18.0192307692308,18.9615384615385,30.5576923076923,2068.29627352628,6.02331792658026,774.331113462095,254164,4643699.451,176,"UT-C16-P14-Y2-V1",90,95,"1"
"389",72,1,"S","UT-C16","UT-C16-P15","Will Harrod","Y2","V1","R",145,90,"4-7 mph",10.0943396226415,13.8301886792453,23.6415094339623,37.3018867924528,2008.03633319207,5.34826314674233,607.680259565874,254415,4643681.857,174,"UT-C16-P15-Y2-V1",70,75,"1"
"390",145,2,"S","UT-C16","UT-C16-P15","Will Harrod","Y2","V1","R",145,90,"4-7 mph",10.0943396226415,13.8301886792453,23.6415094339623,37.3018867924528,2008.03633319207,5.34826314674233,607.680259565874,254415,4643681.857,180,"UT-C16-P15-Y2-V1",140,145,"1"
"391",86,3,"S","UT-C16","UT-C16-P15","Will Harrod","Y2","V1","R",145,90,"4-7 mph",10.0943396226415,13.8301886792453,23.6415094339623,37.3018867924528,2008.03633319207,5.34826314674233,607.680259565874,254415,4643681.857,153,"UT-C16-P15-Y2-V1",80,85,"2"
"392",127,1,"S","UT-C16","UT-C16-P16","Will Harrod","Y2","V1","R",145,78,"4-7 mph",6.87037037037037,15.7777777777778,16.1851851851852,29.7222222222222,1982.4696932706,2.18791392933239,513.318196432931,254666,4643664.264,120,"UT-C16-P16-Y2-V1",120,125,"1"
"393",128,1,"S","UT-C16","UT-C16-P16","Will Harrod","Y2","V1","R",145,78,"4-7 mph",6.87037037037037,15.7777777777778,16.1851851851852,29.7222222222222,1982.4696932706,2.18791392933239,513.318196432931,254666,4643664.264,173,"UT-C16-P16-Y2-V1",120,125,"1"
"394",109,1,"S","UT-C16","UT-C16-P16","Will Harrod","Y2","V1","R",145,78,"4-7 mph",6.87037037037037,15.7777777777778,16.1851851851852,29.7222222222222,1982.4696932706,2.18791392933239,513.318196432931,254666,4643664.264,174,"UT-C16-P16-Y2-V1",100,105,"1"
"395",89,2,"S","UT-C16","UT-C16-P16","Will Harrod","Y2","V1","R",145,78,"4-7 mph",6.87037037037037,15.7777777777778,16.1851851851852,29.7222222222222,1982.4696932706,2.18791392933239,513.318196432931,254666,4643664.264,150,"UT-C16-P16-Y2-V1",80,85,"1"
"396",66,1,"S","UT-C22","UT-C22-P01","Thea Mills","Y2","V1","R",145,212,"<1 mph",13.1071428571429,7.33928571428571,19.4285714285714,31.4821428571429,1641.25810546875,1.16268310546875,883.574956823278,257243,4620751.853,179,"UT-C22-P01-Y2-V1",60,65,"1"
"397",41,6,"S","UT-C22","UT-C22-P01","Thea Mills","Y2","V1","R",145,212,"<1 mph",13.1071428571429,7.33928571428571,19.4285714285714,31.4821428571429,1641.25810546875,1.16268310546875,883.574956823278,257243,4620751.853,153,"UT-C22-P01-Y2-V1",40,45,"3"
"398",94,1,"S","UT-C22","UT-C22-P04","Thea Mills","Y2","V1","R",145,187,"<1 mph",9.29090909090909,8.61818181818182,15.3636363636364,27.7090909090909,1629.52915445964,0.822805334020544,893.82593564634,257321,4620261.343,138,"UT-C22-P04-Y2-V1",90,95,"1"
"399",80,1,"S","UT-C22","UT-C22-P04","Thea Mills","Y2","V1","R",145,187,"<1 mph",9.29090909090909,8.61818181818182,15.3636363636364,27.7090909090909,1629.52915445964,0.822805334020544,893.82593564634,257321,4620261.343,155,"UT-C22-P04-Y2-V1",80,85,"1"
"400",75,2,"S","UT-C22","UT-C22-P05","Thea Mills","Y2","V1","R",145,101,"<1 mph",13.8571428571429,6.75,20.3392857142857,33.3392857142857,1628.44173251065,0.875018033114347,723.054817199707,257570,4620299.515,143,"UT-C22-P05-Y2-V1",70,75,"1"
"401",61,6,"S","UT-C22","UT-C22-P05","Thea Mills","Y2","V1","R",145,101,"<1 mph",13.8571428571429,6.75,20.3392857142857,33.3392857142857,1628.44173251065,0.875018033114347,723.054817199707,257570,4620299.515,108,"UT-C22-P05-Y2-V1",60,65,"3"
"402",44,1,"S","UT-C22","UT-C22-P07","Thea Mills","Y2","V1","R",145,173,"<1 mph",13.4181818181818,7.07272727272727,19.1454545454545,31.6727272727273,1628.38616491247,0.942204793294271,679.474855776186,257360,4620016.089,230,"UT-C22-P07-Y2-V1",40,45,"1"
"403",57,2,"S","UT-C22","UT-C22-P07","Thea Mills","Y2","V1","R",145,173,"<1 mph",13.4181818181818,7.07272727272727,19.1454545454545,31.6727272727273,1628.38616491247,0.942204793294271,679.474855776186,257360,4620016.089,202,"UT-C22-P07-Y2-V1",50,55,"1"
"404",32,1,"S","UT-C22","UT-C22-P09","Thea Mills","Y2","V1","R",145,51,"<1 mph",12.3653846153846,6.92307692307692,18.8846153846154,32.0192307692308,1622.82775878906,0.836606944691051,369.87039239066,257858,4620092.435,170,"UT-C22-P09-Y2-V1",30,35,"1"
"405",28,1,"S","UT-C22","UT-C22-P09","Thea Mills","Y2","V1","R",145,51,"<1 mph",12.3653846153846,6.92307692307692,18.8846153846154,32.0192307692308,1622.82775878906,0.836606944691051,369.87039239066,257858,4620092.435,102,"UT-C22-P09-Y2-V1",20,25,"1"
"406",82,4,"S","UT-C22","UT-C22-P10","Thea Mills","Y2","V1","R",145,157,"<1 mph",12.8076923076923,7.96153846153846,18.7307692307692,31.6153846153846,1626.91808855975,1.12787373860677,446.78525501598,257399,4619770.836,106,"UT-C22-P10-Y2-V1",80,85,"2"
"407",18,6,"V","UT-C22","UT-C22-P11","Thea Mills","Y2","V1","R",145,134,"<1 mph",11.8214285714286,8.23214285714286,17.6071428571429,31.1071428571429,1621.17060230396,0.90163732458044,344.973366913972,257648,4619809.009,172,"UT-C22-P11-Y2-V1",10,15,"3"
"408",71,1,"S","UT-C27","UT-C27-P01","Keramie Hamby","Y2","V1","R",145,239,"<1 mph",8.76923076923077,11.4807692307692,12.1153846153846,22.9615384615385,1575.80984836155,2.66041169343171,286.932698386056,250787,4648763.352,163,"UT-C27-P01-Y2-V1",70,75,"1"
"409",149,1,"S","UT-C27","UT-C27-P01","Keramie Hamby","Y2","V1","R",145,239,"<1 mph",8.76923076923077,11.4807692307692,12.1153846153846,22.9615384615385,1575.80984836155,2.66041169343171,286.932698386056,250787,4648763.352,148,"UT-C27-P01-Y2-V1",140,145,"1"
"410",39,4,"S","UT-C27","UT-C27-P01","Keramie Hamby","Y2","V1","R",145,239,"<1 mph",8.76923076923077,11.4807692307692,12.1153846153846,22.9615384615385,1575.80984836155,2.66041169343171,286.932698386056,250787,4648763.352,219,"UT-C27-P01-Y2-V1",30,35,"2"
"411",58,1,"S","UT-C27","UT-C27-P02","Keramie Hamby","Y2","V1","R",145,224,"<1 mph",5.29090909090909,10.3090909090909,8.03636363636364,20.3636363636364,1584.41584858141,0.78098578202097,536.956668493883,251038,4648745.648,172,"UT-C27-P02-Y2-V1",50,55,"1"
"412",33,1,"S","UT-C27","UT-C27-P02","Keramie Hamby","Y2","V1","R",145,224,"<1 mph",5.29090909090909,10.3090909090909,8.03636363636364,20.3636363636364,1584.41584858141,0.78098578202097,536.956668493883,251038,4648745.648,181,"UT-C27-P02-Y2-V1",30,35,"1"
"413",102,4,"S","UT-C27","UT-C27-P02","Keramie Hamby","Y2","V1","R",145,224,"<1 mph",5.29090909090909,10.3090909090909,8.03636363636364,20.3636363636364,1584.41584858141,0.78098578202097,536.956668493883,251038,4648745.648,113,"UT-C27-P02-Y2-V1",100,105,"2"
"414",94,1,"S","UT-C27","UT-C27-P03","Keramie Hamby","Y2","V1","R",145,153,"<1 mph",6.17857142857143,11.0178571428571,9.16071428571429,21.0178571428571,1578.39166835569,2.84736431769605,781.522250705295,251289,4648727.945,139,"UT-C27-P03-Y2-V1",90,95,"1"
"415",69,2,"S","UT-C27","UT-C27-P03","Keramie Hamby","Y2","V1","R",145,153,"<1 mph",6.17857142857143,11.0178571428571,9.16071428571429,21.0178571428571,1578.39166835569,2.84736431769605,781.522250705295,251289,4648727.945,121,"UT-C27-P03-Y2-V1",60,65,"1"
"416",92,4,"S","UT-C27","UT-C27-P03","Keramie Hamby","Y2","V1","R",145,153,"<1 mph",6.17857142857143,11.0178571428571,9.16071428571429,21.0178571428571,1578.39166835569,2.84736431769605,781.522250705295,251289,4648727.945,157,"UT-C27-P03-Y2-V1",90,95,"2"
"417",159,6,"S","UT-C27","UT-C27-P03","Keramie Hamby","Y2","V1","R",145,153,"<1 mph",6.17857142857143,11.0178571428571,9.16071428571429,21.0178571428571,1578.39166835569,2.84736431769605,781.522250705295,251289,4648727.945,106,"UT-C27-P03-Y2-V1",150,155,"3"
"418",69,1,"S","UT-C27","UT-C27-P05","Keramie Hamby","Y2","V1","R",145,250,"<1 mph",9.11111111111111,10.3333333333333,11.9074074074074,23.1111111111111,1579.69482639858,2.20282827104841,251.79921496356,250771,4648515.719,157,"UT-C27-P05-Y2-V1",60,65,"1"
"419",135,1,"S","UT-C27","UT-C27-P07","Keramie Hamby","Y2","V1","R",145,176,"<1 mph",7.07272727272727,10.3454545454545,10,22.1090909090909,1582.95522783387,2.29873081423202,750,251273,4648480.308,166,"UT-C27-P07-Y2-V1",130,135,"1"
"420",153,1,"S","UT-C27","UT-C27-P07","Keramie Hamby","Y2","V1","R",145,176,"<1 mph",7.07272727272727,10.3454545454545,10,22.1090909090909,1582.95522783387,2.29873081423202,750,251273,4648480.308,175,"UT-C27-P07-Y2-V1",150,155,"1"
"421",36,1,"S","UT-C27","UT-C27-P08","Keramie Hamby","Y2","V1","R",145,118,"<1 mph",7.05454545454545,10.3636363636364,9.43636363636364,20.8181818181818,1583.58119518352,1.89254098568323,993.932434082031,251524,4648462.604,137,"UT-C27-P08-Y2-V1",30,35,"1"
"422",147,1,"S","UT-C27","UT-C27-P08","Keramie Hamby","Y2","V1","R",145,118,"<1 mph",7.05454545454545,10.3636363636364,9.43636363636364,20.8181818181818,1583.58119518352,1.89254098568323,993.932434082031,251524,4648462.604,191,"UT-C27-P08-Y2-V1",140,145,"1"
"423",25,3,"S","UT-C27","UT-C27-P08","Keramie Hamby","Y2","V1","R",145,118,"<1 mph",7.05454545454545,10.3636363636364,9.43636363636364,20.8181818181818,1583.58119518352,1.89254098568323,993.932434082031,251524,4648462.604,226,"UT-C27-P08-Y2-V1",20,25,"2"
"424",54,1,"S","UT-C27","UT-C27-P10","Keramie Hamby","Y2","V1","R",145,203,"<1 mph",7.57407407407407,10.037037037037,10.6111111111111,22.6666666666667,1594.07076154436,1.60658046177455,482.712112971715,251005,4648250.378,148,"UT-C27-P10-Y2-V1",50,55,"1"
"425",37,2,"S","UT-C27","UT-C27-P10","Keramie Hamby","Y2","V1","R",145,203,"<1 mph",7.57407407407407,10.037037037037,10.6111111111111,22.6666666666667,1594.07076154436,1.60658046177455,482.712112971715,251005,4648250.378,181,"UT-C27-P10-Y2-V1",30,35,"1"
"426",67,2,"S","UT-C27","UT-C27-P10","Keramie Hamby","Y2","V1","R",145,203,"<1 mph",7.57407407407407,10.037037037037,10.6111111111111,22.6666666666667,1594.07076154436,1.60658046177455,482.712112971715,251005,4648250.378,117,"UT-C27-P10-Y2-V1",60,65,"1"
"427",125,3,"V","UT-C27","UT-C27-P11","Keramie Hamby","Y2","V1","R",145,189,"<1 mph",5.69230769230769,11.4615384615385,8.30769230769231,20.0769230769231,1588.26580477628,1.94774114435369,728.94092129794,251256,4648232.672,117,"UT-C27-P11-Y2-V1",120,125,"2"
"428",47,4,"S","UT-C27","UT-C27-P11","Keramie Hamby","Y2","V1","R",145,189,"<1 mph",5.69230769230769,11.4615384615385,8.30769230769231,20.0769230769231,1588.26580477628,1.94774114435369,728.94092129794,251256,4648232.672,151,"UT-C27-P11-Y2-V1",40,45,"2"
"429",32,4,"S","UT-C27","UT-C27-P12","Keramie Hamby","Y2","V1","R",145,104,"<1 mph",6.03571428571429,10.75,8.55357142857143,20.3571428571429,1592.13457312951,1.60375653780424,949.562543428861,251507,4648214.967,145,"UT-C27-P12-Y2-V1",30,35,"2"
"430",38,5,"S","UT-C27","UT-C27-P12","Keramie Hamby","Y2","V1","R",145,104,"<1 mph",6.03571428571429,10.75,8.55357142857143,20.3571428571429,1592.13457312951,1.60375653780424,949.562543428861,251507,4648214.967,134,"UT-C27-P12-Y2-V1",30,35,"3"
"431",56,1,"S","UT-C27","UT-C27-P13","Keramie Hamby","Y2","V1","R",145,36,"<1 mph",9.08771929824561,10.9649122807018,11.9122807017544,23.3508771929825,1581.22671290806,1.94838796343122,192.112871664542,250736,4648021.572,155,"UT-C27-P13-Y2-V1",50,55,"1"
"432",73,5,"S","UT-C27","UT-C27-P13","Keramie Hamby","Y2","V1","R",145,36,"<1 mph",9.08771929824561,10.9649122807018,11.9122807017544,23.3508771929825,1581.22671290806,1.94838796343122,192.112871664542,250736,4648021.572,147,"UT-C27-P13-Y2-V1",70,75,"3"
"433",51,6,"S","UT-C27","UT-C27-P13","Keramie Hamby","Y2","V1","R",145,36,"<1 mph",9.08771929824561,10.9649122807018,11.9122807017544,23.3508771929825,1581.22671290806,1.94838796343122,192.112871664542,250736,4648021.572,166,"UT-C27-P13-Y2-V1",50,55,"3"
