"","Full.Point.ID","Point.ID","Route.ID","UTM.X","UTM.Y","Geo.X","Geo.Y","Route.Type"
"852","UT-C08-P06","06","UT-C08",253070.2772,4630512.784,-113.9716281,41.78805192,"R"
"853","UT-C08-P07","07","UT-C08",253322.1168,4630512.958,-113.9686014,41.7881318,"R"
"854","UT-C08-P08","08","UT-C08",253573.9574,4630513.133,-113.9655746,41.78821162,"R"
"855","UT-C08-P01","01","UT-C08",252817.1924,4630760.964,-113.9747731,41.79020547,"R"
"856","UT-C08-P02","02","UT-C08",253069.0305,4630761.138,-113.9717463,41.79028543,"R"
"857","UT-C08-P03","03","UT-C08",253320.8694,4630761.312,-113.9687195,41.79036533,"R"
"858","UT-C15-P13","13","UT-C15",253277.269,4633290.665,-113.970295,41.81310295,"R"
"859","UT-C15-P14","14","UT-C15",253529.0934,4633291.264,-113.9672675,41.81318666,"R"
"860","UT-C15-P15","15","UT-C15",253780.9186,4633291.865,-113.9642399,41.81327031,"R"
"861","UT-C15-P16","16","UT-C15",254032.7446,4633292.467,-113.9612123,41.81335388,"R"
"862","UT-C15-P09","09","UT-C15",253275.6042,4633539.015,-113.9704183,41.8153363,"R"
"863","UT-C15-P10","10","UT-C15",253527.4277,4633539.616,-113.9673907,41.81542003,"R"
"864","UT-C15-P11","11","UT-C15",253779.2522,4633540.218,-113.964363,41.81550369,"R"
"865","UT-C15-P12","12","UT-C15",254031.0773,4633540.821,-113.9613354,41.81558728,"R"
"866","UT-C15-P05","05","UT-C15",253273.9388,4633787.366,-113.9705417,41.81756966,"R"
"867","UT-C15-P06","06","UT-C15",253525.7617,4633787.968,-113.9675139,41.8176534,"R"
"868","UT-C15-P07","07","UT-C15",253777.5852,4633788.57,-113.9644862,41.81773708,"R"
"869","UT-C15-P08","08","UT-C15",254029.4097,4633789.175,-113.9614584,41.81782068,"R"
"870","UT-C15-P01","01","UT-C15",253272.2728,4634035.717,-113.970665,41.81980301,"R"
"871","UT-C15-P02","02","UT-C15",253524.0949,4634036.32,-113.9676372,41.81988677,"R"
"872","UT-C15-P03","03","UT-C15",253775.9176,4634036.924,-113.9646094,41.81997047,"R"
"873","UT-C15-P04","04","UT-C15",254027.7412,4634037.529,-113.9615815,41.82005409,"R"
"874","UT-C16-P14","14","UT-C16",254164.2042,4643699.451,-113.9639551,41.90700373,"R"
"875","UT-C16-P15","15","UT-C16",254415.336,4643681.857,-113.9609239,41.90692355,"R"
"876","UT-C16-P16","16","UT-C16",254666.4694,4643664.264,-113.9578927,41.9068433,"R"
"877","UT-C16-P09","09","UT-C16",253929.5116,4643964.827,-113.9668917,41.90931767,"R"
"878","UT-C16-P10","10","UT-C16",254180.6412,4643947.233,-113.9638604,41.90923758,"R"
"879","UT-C16-P11","11","UT-C16",254431.7724,4643929.641,-113.9608291,41.90915742,"R"
"880","UT-C16-P12","12","UT-C16",254682.9051,4643912.049,-113.9577978,41.90907719,"R"
"881","UT-C16-P05","05","UT-C16",253945.9484,4644212.608,-113.966797,41.91155151,"R"
"882","UT-C16-P06","06","UT-C16",254197.0773,4644195.016,-113.9637657,41.91147144,"R"
"883","UT-C16-P07","07","UT-C16",254448.2076,4644177.425,-113.9607343,41.91139129,"R"
"884","UT-C16-P08","08","UT-C16",254699.3396,4644159.835,-113.9577028,41.91131107,"R"
"885","UT-C16-P01","01","UT-C16",253962.384,4644460.39,-113.9667024,41.91378535,"R"
"886","UT-C16-P02","02","UT-C16",254213.5121,4644442.8,-113.9636709,41.91370529,"R"
"887","UT-C16-P03","03","UT-C16",254464.6418,4644425.21,-113.9606394,41.91362516,"R"
"888","UT-C16-P13","13","UT-C16",253910.9884,4643718.165,-113.9670119,41.90709325,"R"
"889","UT-C16-P04","04","UT-C16",254708.1194,4644416.712,-113.9577039,41.91362435,"R"
"890","UT-C17-P11","11","UT-C17",280591.6251,4636606.891,-113.643045,41.85097053,"R"
"891","UT-C17-P10","10","UT-C17",280546.0118,4636851.037,-113.6436844,41.85315454,"R"
"892","UT-C17-P08","08","UT-C17",280500.3992,4637095.183,-113.6443239,41.85533855,"R"
"893","UT-C17-P09","09","UT-C17",280748.1059,4637140.061,-113.6413594,41.85581098,"R"
"894","UT-C17-P06","06","UT-C17",280454.7875,4637339.329,-113.6449634,41.85752256,"R"
"895","UT-C17-P07","07","UT-C17",280702.4938,4637384.207,-113.6419988,41.857995,"R"
"896","UT-C17-P03","03","UT-C17",280409.1766,4637583.477,-113.6456029,41.85970657,"R"
"897","UT-C17-P04","04","UT-C17",280656.8824,4637628.355,-113.6426383,41.86017903,"R"
"898","UT-C17-P05","05","UT-C17",280904.5873,4637673.233,-113.6396736,41.86065141,"R"
"899","UT-C17-P02","02","UT-C17",280858.9763,4637917.381,-113.640313,41.86283546,"R"
"900","UT-C17-P01","01","UT-C17",281061.0692,4638206.407,-113.6379876,41.86549185,"R"
"901","UT-C19-P13","13","UT-C19",282889.7129,4647820.193,-113.619513,41.95249468,"R"
"902","UT-C19-P14","14","UT-C19",283141.4581,4647820.434,-113.6164788,41.95256608,"R"
"903","UT-C19-P15","15","UT-C19",283393.2042,4647820.677,-113.6134445,41.95263742,"R"
"904","UT-C19-P16","16","UT-C19",283644.951,4647820.92,-113.6104102,41.95270869,"R"
"905","UT-C19-P09","09","UT-C19",282888.4624,4648068.544,-113.6196196,41.95472882,"R"
"906","UT-C19-P10","10","UT-C19",283140.2066,4648068.786,-113.6165853,41.95480024,"R"
"907","UT-C19-P11","11","UT-C19",283391.9518,4648069.03,-113.613551,41.95487159,"R"
"908","UT-C19-P12","12","UT-C19",283643.698,4648069.274,-113.6105166,41.95494287,"R"
"909","UT-C19-P05","05","UT-C19",282887.2113,4648316.895,-113.6197263,41.95696297,"R"
"910","UT-C19-P06","06","UT-C19",283138.9546,4648317.138,-113.6166919,41.9570344,"R"
"911","UT-C19-P07","07","UT-C19",283390.6989,4648317.383,-113.6136574,41.95710577,"R"
"912","UT-C19-P08","08","UT-C19",283642.4442,4648317.628,-113.610623,41.95717707,"R"
"913","UT-C19-P01","01","UT-C19",282885.9594,4648565.247,-113.619833,41.95919712,"R"
"914","UT-C19-P02","02","UT-C19",283137.702,4648565.491,-113.6167984,41.95926857,"R"
"915","UT-C19-P03","03","UT-C19",283389.4455,4648565.737,-113.6137639,41.95933995,"R"
"916","UT-C19-P04","04","UT-C19",283641.1899,4648565.983,-113.6107293,41.95941126,"R"
"917","UT-C22-P10","10","UT-C22",257399.2201,4619770.836,-113.9152208,41.69275924,"R"
"918","UT-C22-P11","11","UT-C22",257648.1223,4619809.009,-113.9122491,41.69317842,"R"
"919","UT-C22-P12","12","UT-C22",257897.0239,4619847.182,-113.9092774,41.69359754,"R"
"920","UT-C22-P07","07","UT-C22",257360.2217,4620016.089,-113.9157886,41.69495352,"R"
"921","UT-C22-P08","08","UT-C22",257609.1234,4620054.261,-113.9128168,41.69537272,"R"
"922","UT-C22-P09","09","UT-C22",257858.0244,4620092.435,-113.909845,41.69579185,"R"
"923","UT-C22-P04","04","UT-C22",257321.2238,4620261.343,-113.9163564,41.69714781,"R"
"924","UT-C22-P05","05","UT-C22",257570.1249,4620299.515,-113.9133845,41.69756702,"R"
"925","UT-C22-P06","06","UT-C22",257819.0254,4620337.688,-113.9104126,41.69798617,"R"
"926","UT-C22-P02","02","UT-C22",257282.2266,4620506.597,-113.9169242,41.6993421,"R"
"927","UT-C22-P03","03","UT-C22",257531.1272,4620544.769,-113.9139522,41.69976132,"R"
"928","UT-C22-P01","01","UT-C22",257243.2301,4620751.853,-113.9174921,41.70153639,"R"
"929","UT-C24-P01","01","UT-C24",254489.1547,4630523.681,-113.9545794,41.78859017,"R"
"930","UT-C24-P13","13","UT-C24",254430.4731,4629791.532,-113.954982,41.78198632,"R"
"931","UT-C24-P14","14","UT-C24",254681.3896,4629770.025,-113.9519577,41.78187046,"R"
"932","UT-C24-P15","15","UT-C24",254932.3079,4629748.52,-113.9489333,41.78175452,"R"
"933","UT-C24-P16","16","UT-C24",255183.2278,4629727.015,-113.945909,41.78163852,"R"
"934","UT-C24-P09","09","UT-C24",254450.7696,4630039.052,-113.9548404,41.78421904,"R"
"935","UT-C24-P10","10","UT-C24",254701.6854,4630017.547,-113.951816,41.78410319,"R"
"936","UT-C24-P11","11","UT-C24",254952.6031,4629996.043,-113.9487915,41.78398728,"R"
"937","UT-C24-P12","12","UT-C24",255203.5223,4629974.54,-113.9457671,41.78387129,"R"
"938","UT-C24-P05","05","UT-C24",254471.0649,4630286.572,-113.9546988,41.78645177,"R"
"939","UT-C24-P06","06","UT-C24",254721.98,4630265.069,-113.9516743,41.78633594,"R"
"940","UT-C24-P07","07","UT-C24",254972.8969,4630243.567,-113.9486497,41.78622003,"R"
"941","UT-C24-P08","08","UT-C24",255223.8154,4630222.066,-113.9456252,41.78610406,"R"
"942","UT-C24-P04","04","UT-C24",255236.7007,4630473.959,-113.9455741,41.78837383,"R"
"943","UT-C24-P02","02","UT-C24",254742.2733,4630512.592,-113.9515326,41.78856868,"R"
"944","UT-C24-P03","03","UT-C24",254993.1895,4630491.091,-113.948508,41.78845279,"R"
"945","UT-C25-P12","12","UT-C25",255805.096,4633738.733,-113.9400859,41.81791592,"R"
"946","UT-C25-P13","13","UT-C25",256055.1455,4633708.343,-113.9370667,41.81771954,"R"
"947","UT-C25-P14","14","UT-C25",256305.1969,4633677.953,-113.9340474,41.81752309,"R"
"948","UT-C25-P07","07","UT-C25",255584.1899,4634015.852,-113.9428564,41.82034054,"R"
"949","UT-C25-P08","08","UT-C25",255834.2366,4633985.463,-113.9398371,41.82014425,"R"
"950","UT-C25-P09","09","UT-C25",256084.2856,4633955.074,-113.9368178,41.81994788,"R"
"951","UT-C25-P10","10","UT-C25",256334.3364,4633924.687,-113.9337984,41.81975145,"R"
"952","UT-C25-P06","06","UT-C25",255351.6652,4634081.457,-113.9456796,41.82085893,"R"
"953","UT-C25-P02","02","UT-C25",255613.3295,4634262.58,-113.9426077,41.82256886,"R"
"954","UT-C25-P03","03","UT-C25",255863.3757,4634232.193,-113.9395883,41.82237258,"R"
"955","UT-C25-P04","04","UT-C25",256113.424,4634201.807,-113.9365689,41.82217623,"R"
"956","UT-C25-P05","05","UT-C25",256363.4743,4634171.422,-113.9335494,41.82197981,"R"
"957","UT-C25-P01","01","UT-C25",255642.4676,4634509.309,-113.942359,41.82479718,"R"
"958","UT-C25-P11","11","UT-C25",255554.052,4633769.244,-113.9431172,41.818113,"R"
"959","UT-C27-P14","14","UT-C27",250989.2934,4648002.744,-114.0040001,41.94471527,"R"
"960","UT-C27-P15","15","UT-C27",251240.2736,4647985.036,-114.0009689,41.94463514,"R"
"961","UT-C27-P16","16","UT-C27",251491.2552,4647967.329,-113.9979377,41.94455494,"R"
"962","UT-C27-P09","09","UT-C27",250754.8653,4648268.086,-114.0069367,41.94702784,"R"
"963","UT-C27-P10","10","UT-C27",251005.8432,4648250.378,-114.0039054,41.9469478,"R"
"964","UT-C27-P11","11","UT-C27",251256.8227,4648232.672,-114.0008741,41.94686769,"R"
"965","UT-C27-P12","12","UT-C27",251507.8036,4648214.967,-113.9978428,41.9467875,"R"
"966","UT-C27-P05","05","UT-C27",250771.4149,4648515.719,-114.006842,41.94926036,"R"
"967","UT-C27-P06","06","UT-C27",251022.3921,4648498.013,-114.0038107,41.94918033,"R"
"968","UT-C27-P07","07","UT-C27",251273.3707,4648480.308,-114.0007793,41.94910024,"R"
"969","UT-C27-P08","08","UT-C27",251524.351,4648462.604,-113.9977478,41.94902007,"R"
"970","UT-C27-P01","01","UT-C27",250787.9634,4648763.352,-114.0067474,41.95149288,"R"
"971","UT-C27-P02","02","UT-C27",251038.9397,4648745.648,-114.0037159,41.95141287,"R"
"972","UT-C27-P03","03","UT-C27",251289.9176,4648727.945,-114.0006844,41.95133279,"R"
"973","UT-C27-P04","04","UT-C27",251540.8972,4648710.243,-113.9976529,41.95125264,"R"
"974","UT-C27-P13","13","UT-C27",250736.231,4648021.572,-114.0070569,41.94480473,"R"
"975","UT-C30-P13","13","UT-C30",257096.2405,4632230.525,-113.9239427,41.80474594,"R"
"976","UT-C30-P14","14","UT-C30",257347.3983,4632211.864,-113.9209156,41.80465496,"R"
"977","UT-C30-P15","15","UT-C30",257598.5576,4632193.204,-113.9178885,41.80456391,"R"
"978","UT-C30-P16","16","UT-C30",257849.7186,4632174.545,-113.9148613,41.80447279,"R"
"979","UT-C30-P09","09","UT-C30",257113.7189,4632478.288,-113.923834,41.80697997,"R"
"980","UT-C30-P10","10","UT-C30",257364.8758,4632459.628,-113.9208068,41.80688901,"R"
"981","UT-C30-P11","11","UT-C30",257616.0345,4632440.97,-113.9177796,41.80679797,"R"
"982","UT-C30-P12","12","UT-C30",257867.1947,4632422.313,-113.9147523,41.80670687,"R"
"983","UT-C30-P06","06","UT-C30",257382.3522,4632707.394,-113.920698,41.80912306,"R"
"984","UT-C30-P07","07","UT-C30",257633.5102,4632688.737,-113.9176707,41.80903204,"R"
"985","UT-C30-P08","08","UT-C30",257884.6697,4632670.081,-113.9146433,41.80894095,"R"
"986","UT-C30-P01","01","UT-C30",257148.9299,4632971.73,-113.9236127,41.81142938,"R"
"987","UT-C30-P02","02","UT-C30",257399.8275,4632955.159,-113.9205892,41.81135712,"R"
"988","UT-C30-P03","03","UT-C30",257650.9848,4632936.504,-113.9175618,41.81126612,"R"
"989","UT-C30-P04","04","UT-C30",257902.1434,4632917.85,-113.9145343,41.81117505,"R"
"990","UT-C30-P05","05","UT-C30",257131.732,4632725.242,-113.9237185,41.80920689,"R"
