"","Full.Point.ID","UTM.X","UTM.Y","Sage.Cover","Shrub.Cover","Perennial.Cover","Annual.Cover","Bare.Ground.Cover","TRI","Elevation","Aspect","Fire.Dist","Tree.Cover","Burned","mean.rdnbr","Fire.Year","Fire.Count"
"467","ID-B16-P03",253064.4432,4684971.649,3.24528301886792,6.86792452830189,54.6981132075472,16.6415094339623,20.4339622641509,4.85994635687934,1508.53642442491,-1,381.964285714286,0,1,399.99206291757,2011,1
"468","ID-B16-P04",253309.0621,4684971.477,5.50943396226415,9.45283018867925,47.0754716981132,10.4339622641509,25.7169811320755,1.39745076497396,1484.3378205476,-1,138.888888888889,0,1,174.880428256411,2011,1
"469","ID-B16-P05",252575.073,4684728.291,3.875,8.28571428571429,57.1071428571429,21.1071428571429,15.2321428571429,7.15630104758523,1542.19131303267,4,300.347531636556,2,1,429.229317528861,2011,1
"470","ID-B16-P06",252819.7017,4684728.103,7.69642857142857,11.9821428571429,46.0535714285714,10.3214285714286,23.4464285714286,4.26691634566696,1518.89577229818,-1,502.009199711314,0,1,309.879496801467,2011,1
"471","ID-B16-P07",253064.3298,4684727.923,5.69090909090909,9.65454545454545,48.1454545454545,11.7454545454545,23.9636363636364,2.0642450772799,1502.29069871169,-1,376.715586909541,0,1,193.773665467898,2011,1
"472","ID-B16-P08",253308.9571,4684727.751,5.76363636363636,9.6,46.5818181818182,12.1090909090909,26.9454545454545,1.31318636293764,1488.04251437717,-1,138,0,1,74.6497045847774,2011,1
"473","ID-B16-P09",252574.9433,4684484.555,4.33928571428571,10.0535714285714,50.25,13.4642857142857,19.5357142857143,11.8722217906605,1601.67480690696,1,410.693393413837,5,1,553.672926635742,2011,1
"474","ID-B16-P10",252819.5805,4684484.367,2.69642857142857,6.35714285714286,55.4285714285714,19.3035714285714,19.6785714285714,9.27978429254496,1564.52202563016,4,474.090215612341,0,1,474.441893610461,2011,1
"475","ID-B16-P11",253064.2169,4684484.188,4.56363636363636,8.98181818181818,50.4363636363636,13.4727272727273,22.5454545454545,3.51972491924579,1515.84563739483,-1,265.720061680056,0,1,375.373637865174,2011,1
"476","ID-B16-P12",253308.8528,4684484.017,5.12727272727273,9,48.6363636363636,12.0727272727273,24.5454545454545,1.96140769675926,1496.14399775752,-1,92.3744084393537,0,1,129.563603707722,2011,1
"477","ID-B16-P13",252574.8142,4684240.811,2.98181818181818,5.76363636363636,61.0909090909091,30.5090909090909,15.5090909090909,7.38354575417259,1572.96335449219,4,555.73427383988,1,1,521.204137420654,2011,1
"478","ID-B16-P14",252819.4598,4684240.624,5.03636363636364,8.34545454545455,54.0363636363636,16.2727272727273,19.2363636363636,5.28998367874711,1536.80595793547,-1,397.088189806257,0,1,515.240097045898,2011,1
"479","ID-B16-P15",253064.1048,4684240.445,6.83018867924528,11.7169811320755,47.3396226415094,12.4905660377358,22.5471698113208,5.64047552038122,1529.58833143446,1,164.195678017356,0,1,177.610000991821,2011,1
"480","ID-B16-P16",253308.7491,4684240.275,5.47169811320755,10.1320754716981,43.811320754717,10.1509433962264,28.9433962264151,4.8761715359158,1523.82463469329,-1,33.6351131863064,0,1,142.502377381692,2011,2
"481","ID-B19-P01",248524.5093,4679993.895,10.8703703703704,22.8703703703704,48.962962962963,10.2222222222222,8,0.705897991473858,2021.06706589919,-1,331.896710148564,0,1,71.5652778744698,2011,1
"482","ID-B19-P02",248768.7528,4679977.326,5.41818181818182,22.6545454545455,48.8545454545455,12.2727272727273,4.85454545454545,3.92270716914424,2008.71048312717,-1,563.276569366455,10,1,556.666448771954,2011,1
"483","ID-B19-P03",249012.9967,4679960.765,2.12962962962963,15.7592592592593,56.0555555555556,21.5555555555556,4.62962962962963,4.62794494628906,1978.10574743883,2,638.175266335227,9,1,889.08911529541,2011,1
"484","ID-B19-P05",248507.9385,4679750.549,10.2222222222222,20.9444444444444,50.8888888888889,12.1851851851852,7.33333333333333,0.565758881745515,2018.37787543403,-1,417.894994562322,0,1,130.42600800423,2011,1
"485","ID-B19-P06",248752.1905,4679733.979,5.03571428571429,13.9107142857143,57.0714285714286,19.9285714285714,8.125,0.760518957067419,2013.84659830729,-1,473.372485821064,0,1,383.409287973454,2011,1
"486","ID-B19-P07",248996.4429,4679717.418,3.36363636363636,10.1090909090909,60.9272727272727,20.8,9.45454545454546,1.63178062438965,1997.86502511161,-1,401.634178161621,0,1,942.673608234951,2011,1
"487","ID-B19-P08",249240.6959,4679700.864,3.55555555555556,12.2592592592593,59.8148148148148,23.4074074074074,8.37037037037037,1.82366915616122,1987.67210138494,-1,379.609376695421,0,1,286.532655889338,2011,1
"488","ID-B19-P09",248491.3673,4679507.195,8.74545454545455,19.3454545454545,50.9818181818182,13.7818181818182,9.72727272727273,0.616005216326032,2015.91283525739,-1,223.969666220925,0,1,134.788991546631,2011,1
"489","ID-B19-P10",248735.6276,4679490.624,7.71153846153846,17.8076923076923,56.6923076923077,13.6730769230769,4.40384615384615,1.28829419171369,2007.05867739077,-1,257.418425681374,0,1,201.443150016997,2011,1
"490","ID-B19-P11",248979.8887,4679474.062,4.33928571428571,12.875,59,19.5,7.14285714285714,2.13640177024985,1994.13569382002,-1,167.927797105577,2,1,690.59913571288,2011,1
"491","ID-B19-P12",249224.15,4679457.508,2.92592592592593,16.1851851851852,54.3148148148148,17.0740740740741,5.7962962962963,3.26903761478893,1983.17795281661,-1,145.63623219616,10,1,636.185251696356,2011,1
"492","ID-B19-P13",248474.7955,4679263.832,11.5272727272727,22.1454545454545,49.8909090909091,11.4727272727273,7.74545454545455,0.697934077336238,2013.09524770883,-1,43.4126366669277,0,1,303.559463024139,1986,1
"493","ID-B19-P14",248719.0645,4679247.261,7.21818181818182,18.2727272727273,54.9090909090909,15.4181818181818,5.74545454545455,0.778343616832386,2006.24442915483,-1,90.6718269204194,0,1,60.1899597167969,2011,1
"494","ID-B19-P15",248963.3338,4679230.698,9.54545454545454,18.8363636363636,49.9818181818182,12.6363636363636,10.6,0.839677013050426,2000.87019930753,-1,-56.5925128643329,0,0,39.3585929870605,2011,1
"495","ID-B19-P16",249207.6038,4679214.144,5.58490566037736,12.7547169811321,58.1320754716981,16.6981132075472,9.56603773584906,1.38130437677557,1990.3455411044,-1,-46.0048141479492,0,0,373.875183105469,2011,1
"496","ID-C16-P01",255490.0426,4679765.146,11.6851851851852,15.4074074074074,50.5925925925926,16.3518518518519,14.9444444444444,1.88256364302202,1494.70395729759,-1,-666.370397295271,0,0,0,1800,0
"497","ID-C16-P02",255734.8351,4679765.73,9.2962962962963,12.7222222222222,48.7037037037037,12.5740740740741,20.2592592592593,1.2699819292341,1480.4118913923,-1,-876.702299935477,0,0,0,1800,0
"498","ID-C16-P03",255979.627,4679766.323,6.75,10.1607142857143,49.9821428571429,10.4464285714286,22.2857142857143,0.946564568413628,1470.30877007378,-1,-1092.5927216152,0,0,0,1800,0
"499","ID-C16-P04",256224.4182,4679766.924,6.27272727272727,9.34545454545455,49.8545454545455,10.7636363636364,23.4,0.399173376695165,1462.9629597214,-1,-1307.84014423077,0,0,0,1800,0
"500","ID-C16-P05",255490.688,4679521.247,11.9423076923077,16.5961538461538,42.7884615384615,13.1153846153846,22.5384615384615,1.61808504377093,1512.18589564732,-1,-544.752870347765,0,0,0,1800,0
"501","ID-C16-P06",255735.4889,4679521.832,12.9090909090909,17.1818181818182,51.4545454545455,16.0363636363636,11.8363636363636,3.36723845345633,1488.584097726,-1,-767.729343483665,0,0,0,1800,0
"502","ID-C16-P07",255980.2894,4679522.426,10.1964285714286,14.2142857142857,43.1964285714286,9.75,24.8928571428571,1.02285822088068,1470.88762428977,-1,-974.559332953559,0,0,0,1800,0
"503","ID-C16-P08",256225.089,4679523.028,9.30357142857143,12.7857142857143,49.2678571428571,11.7857142857143,19.6428571428571,0.702855613014915,1465.22344415838,-1,-1179.74654681866,0,0,0,1800,0
"504","ID-C16-P09",255491.334,4679277.341,11.8148148148148,16.2777777777778,49.2407407407407,14.7222222222222,14.5740740740741,1.71893310546875,1523.60589599609,-1,-434.574100008878,0,0,0,1800,0
"505","ID-C16-P10",255736.1435,4679277.926,10.7454545454545,14.8545454545455,51.4909090909091,17.4,14.0363636363636,3.43635130765145,1508.56784967791,-1,-638.791628324068,0,0,0,1800,0
"506","ID-C16-P11",255980.9524,4679278.521,13.5892857142857,18.3571428571429,46.9464285714286,15.3214285714286,15.1785714285714,3.33979381214489,1486.31724964489,-1,-845.564244495739,0,0,0,1800,0
"507","ID-C16-P12",256225.7604,4679279.123,14.719298245614,19.3508771929825,46.2982456140351,13.3333333333333,14.2982456140351,0.984779774058949,1473.64159268466,-1,-1042.26895086115,0,0,0,1800,0
"508","ID-C16-P13",255491.9808,4679033.426,9,12.2962962962963,55.1851851851852,20.2407407407407,12.5185185185185,1.56683904474432,1528.47604536577,-1,-304.3616957231,0,0,0,1800,0
"509","ID-C16-P14",255736.7988,4679034.012,13.2075471698113,17.6792452830189,43.3018867924528,12.9622641509434,19.2641509433962,1.32311401367188,1523.02084738991,-1,-507.708639248935,0,0,0,1800,0
"510","ID-C16-P15",255981.6161,4679034.607,12.8888888888889,17.3518518518519,47.3148148148148,14.8148148148148,15.8148148148148,2.37408763957473,1509.18245135613,-1,-698.688903808594,0,0,0,1800,0
"511","ID-C16-P16",256226.4326,4679035.211,12.6363636363636,16.5454545454545,50.9454545454545,16.7818181818182,12.3818181818182,2.18468616626881,1485.40352602358,-1,-902.484161912349,0,0,0,1800,0
"512","ID-C19-P01",248823.1246,4677739.738,8.8,21.4909090909091,50.1636363636364,13.1272727272727,7.98181818181818,2.48613198020241,1990.74346590909,-1,-658.25106977983,2,0,0,1800,0
"513","ID-C19-P02",249067.4498,4677723.228,4.46153846153846,11.8076923076923,57.0769230769231,19.7115384615385,13.3846153846154,1.4843730579723,1983.18788174716,-1,-788.593182155064,0,0,0,1800,0
"514","ID-C19-P03",249311.7754,4677706.726,7.78571428571429,18.4464285714286,53.2142857142857,17.4285714285714,7.96428571428571,3.33381711519682,1963.38508253831,-1,-663.398374204282,1,0,0,1800,0
"515","ID-C19-P04",249556.1015,4677690.233,12.4821428571429,29.3392857142857,44.0357142857143,8.44642857142857,3.66071428571429,3.77070018223354,1935.26336015974,-1,-511.587994045681,5,0,0,1800,0
"516","ID-C19-P05",248806.6133,4677496.311,4.89090909090909,13.3090909090909,56.3454545454545,18.7454545454545,11.9454545454545,1.69890565138597,2004.99252554087,-1,-870.619598388672,0,0,0,1800,0
"517","ID-C19-P06",249050.9469,4677479.8,2.66071428571429,9.48214285714286,60.2142857142857,25.0714285714286,12.3214285714286,2.11224254261364,1987.41855246804,-1,-966.507228144893,0,0,0,1800,0
"518","ID-C19-P07",249295.281,4677463.298,4.88888888888889,12.6481481481481,55.4444444444444,18.3333333333333,13.537037037037,1.58743313876065,1971.67194380327,-1,-852.095336914062,0,0,0,1800,0
"519","ID-C19-P08",249539.6157,4677446.805,8.66666666666667,22.9074074074074,47.7222222222222,12.4259259259259,5.7037037037037,3.36053139822824,1949.11492265974,-1,-727.069922553168,5,0,0,1800,0
"520","ID-C19-P09",248790.1013,4677252.876,5.31481481481481,12.5555555555556,54.7592592592593,16.6481481481481,14.7592592592593,1.71729360307966,2006.7068699428,-1,-1006.45272488064,0,0,0,1800,0
"521","ID-C19-P10",249034.4435,4677236.365,4.55555555555556,10.7222222222222,58.8888888888889,21.037037037037,11.9259259259259,1.60083785147037,1993.96485526607,-1,-1162.10492288841,0,0,0,1800,0
"522","ID-C19-P11",249278.7861,4677219.862,6.75,15.6785714285714,53.7857142857143,18.4285714285714,10.3571428571429,2.30512463604962,1979.05531367549,-1,-1062.69627162388,0,0,0,1800,0
"523","ID-C19-P12",249523.1292,4677203.367,9.7037037037037,19.537037037037,51.1481481481481,13.7777777777778,7.96296296296296,2.96017594770952,1953.17977849787,-1,-936.939114657315,0,0,0,1800,0
"524","ID-C19-P13",248773.589,4677009.432,6.94444444444444,13.537037037037,51.3333333333333,10.8148148148148,18.1666666666667,1.40117080123336,2007.27199526186,-1,-1136.87666126598,0,0,0,1800,0
"525","ID-C19-P14",249017.9396,4676992.92,6.40384615384615,21.1923076923077,49.8461538461538,15.2307692307692,7.07692307692308,2.5318445276331,1990.3899875217,-1,-1325.58895152699,7,0,0,1800,0
"526","ID-C19-P15",249262.2908,4676976.417,11.2592592592593,25.4814814814815,48.1111111111111,11.2407407407407,4.83333333333333,4.73225432175856,1968.40592839168,-1,-1270.36517099234,2,0,0,1800,0
"527","ID-C19-P16",249506.6424,4676959.922,11.2777777777778,25.6481481481481,43.537037037037,10.0740740740741,7.74074074074074,3.88047572544643,1943.61265563965,-1,-1160.99142020089,9,0,0,1800,0
"528","ID-B12-P02",262390.9427,4665781.31,0.365384615384615,2.98076923076923,73.8269230769231,30.3076923076923,3.15384615384615,5.19802120753697,1772.81931413923,1,337.509713349519,0,1,454.486080980301,2008,1
"529","ID-B12-P03",262636.2015,4665780.27,0.928571428571429,4.91071428571429,70.3392857142857,32.9464285714286,6.25,7.46283095223563,1802.21919468471,6,524.881575972946,1,1,91.8424324035645,2008,1
"530","ID-B12-P04",262881.4597,4665779.238,0.732142857142857,4.51785714285714,69.5892857142857,37.7142857142857,7.30357142857143,5.73120200417259,1862.48833229759,6,378.869985684482,0,1,768.488096841952,2008,1
"531","ID-B12-P07",262635.2232,4665535.912,1.87037037037037,8.74074074074074,66.1851851851852,20.4074074074074,3.22222222222222,6.30334690638951,1808.3580758231,1,618.205547980542,3,1,179.722196623683,2008,1
"532","ID-B12-P08",262880.4899,4665534.881,0.8,5.87272727272727,68.8363636363636,32.2,5.41818181818182,6.04212865289652,1817.10975042379,6,409.081238337926,5,1,281.362864017487,2008,1
"533","ID-B15-P01",259991.9414,4660096.572,4.30357142857143,8.33928571428571,52.7142857142857,17.4821428571429,19.9464285714286,2.96364740224985,1689.84047522912,-1,114.784817165799,1,1,526.873487910709,2008,2
"534","ID-B15-P02",260237.405,4660096.926,4.34545454545455,9.76363636363636,51.4909090909091,15.8909090909091,20.4363636363636,2.71925999568059,1707.97616577148,-1,54.9198978130634,0,1,638.80878411293,2008,2
"535","ID-B15-P03",260482.868,4660097.288,3.94545454545455,11.8909090909091,48.0545454545455,13.7636363636364,21.1818181818182,3.57819796475497,1738.07883522727,-1,126.982653072902,1,1,897.850580487932,2008,2
"536","ID-B15-P04",260728.3302,4660097.658,4.10909090909091,11.5454545454545,38.5454545454545,11.7636363636364,31.6363636363636,4.56472315107073,1770.4119240897,6,299.370345791903,15,1,767.169253700658,2008,1
"537","ID-B15-P05",259992.3541,4659852.01,5.01818181818182,12.0363636363636,53.6545454545455,17.7454545454545,13.4363636363636,3.80949632176813,1696.96861871683,-1,97.0658973966326,0,1,978.56617300851,2008,2
"538","ID-B15-P06",260237.8262,4659852.365,3.9811320754717,11.3207547169811,56.8867924528302,16.7924528301887,10.4150943396226,4.52424084698712,1716.80387821904,-1,111.413152200204,0,1,815.631458706326,2008,2
"539","ID-B15-P07",260483.2976,4659852.727,3.89090909090909,10.3818181818182,57.5818181818182,17.2545454545455,11.0909090909091,4.8263633034446,1730.49440696023,-1,286.367183544018,0,1,708.566033090864,2008,1
"540","ID-B15-P08",260728.7684,4659853.099,3.50943396226415,11.5283018867925,53.7547169811321,15.8679245283019,15.0566037735849,3.49942861284528,1757.5421055385,-1,455.068285906756,0,1,887.896017178622,2008,1
"541","ID-B15-P09",259992.7674,4659607.44,5.57407407407407,15.6111111111111,44.8333333333333,13,19.962962962963,4.10397033691406,1728.13177157315,-1,286.329806736537,0,1,1101.98151491399,2008,1
"542","ID-B15-P10",260238.2481,4659607.795,5.07407407407407,16.3333333333333,47.2407407407407,12.9814814814815,16.1851851851852,4.26064074480975,1744.86350052445,-1,323.225396451083,0,1,1091.84104919434,2008,1
"543","ID-B15-P11",260483.7279,4659608.159,4.18181818181818,13.9636363636364,49.0727272727273,10.5636363636364,15.8909090909091,6.54888681265024,1781.00037325346,7,393.985576923077,0,1,990.343059339021,2008,1
"544","ID-B15-P12",260729.2072,4659608.531,3.75471698113208,13.3962264150943,57.2075471698113,14.188679245283,6.83018867924528,7.54474103009259,1789.95870632595,1,410.361003947708,0,1,781.743369052285,2008,1
"545","ID-B15-P13",259993.1816,4659362.862,6.18518518518519,13.5555555555556,49.6111111111111,14.7592592592593,16.9259259259259,4.02649961199079,1709.20680236816,-1,198.404034614563,0,1,898.745258678089,2008,1
"546","ID-B15-P14",260238.6706,4659363.217,5.27272727272727,15.2545454545455,45.9090909090909,12.8727272727273,19.3818181818182,5.42104993547712,1736.68035670689,-1,253.906224003545,0,1,1070.23429022895,2008,1
"547","ID-B15-P15",260484.1589,4659363.582,4.21428571428571,13.0535714285714,46.75,12.9642857142857,21.0178571428571,6.85117905228226,1764.96108443649,6,199.074257483849,0,1,992.038775527686,2008,1
"548","ID-B15-P16",260729.6466,4659363.954,3.92727272727273,11.4363636363636,49.4909090909091,15.2,20.3090909090909,5.82637828480114,1805.27342862216,6,197.958675243236,2,1,930.228781960227,2008,1
"549","ID-C12-P01",262134.7714,4667871.423,3.36363636363636,8.32727272727273,58.1272727272727,20.9636363636364,14.9454545454545,4.06451499245384,1813.61066228693,-1,-795.636875697545,0,0,0,1800,0
"550","ID-C12-P02",262379.9585,4667870.416,4.11320754716981,9.67924528301887,57.1132075471698,20.1132075471698,14.0754716981132,3.65238231312145,1840.87376598011,-1,-968.070422363281,0,0,0,1800,0
"551","ID-C12-P03",262625.1449,4667869.417,4.07017543859649,10.859649122807,59.1754385964912,21.5964912280702,9.12280701754386,3.68863553133878,1877.20631214489,-1,-1130.2073774858,0,0,0,1800,0
"552","ID-C12-P04",262870.3309,4667868.426,5.36842105263158,13.2105263157895,58.9298245614035,20.5964912280702,6.33333333333333,3.53330739339193,1911.14277931496,-1,-1076.0974498402,0,0,0,1800,0
"553","ID-C12-P05",262133.8172,4667627.136,3.87272727272727,8.52727272727273,57.8,19.5454545454545,15.2363636363636,3.77868025643485,1811.82201930455,-1,-623.658752441406,0,0,0,1800,0
"554","ID-C12-P06",262379.0127,4667626.129,3.85185185185185,8.68518518518519,57.7222222222222,20.3148148148148,15.7777777777778,3.87281390598842,1837.79397365025,-1,-816.20967129794,0,0,0,1800,0
"555","ID-C12-P07",262624.2077,4667625.13,4.25,10.7678571428571,58.875,21.6964285714286,10.625,4.21637834821429,1867.25256783622,6,-913.502727801983,0,0,0,1800,0
"556","ID-C12-P08",262869.4021,4667624.14,7.58928571428571,14.9285714285714,54.125,16.8571428571429,11.1428571428571,4.1604566220884,1899.01000072338,-1,-850.822044089988,0,0,0,1800,0
"557","ID-C12-P09",262132.8636,4667382.84,3.10909090909091,7.65454545454545,62.0545454545455,23.5454545454545,9.36363636363636,3.56044699928977,1794.97235662287,-1,-489.092392532914,0,0,0,1800,0
"558","ID-C12-P10",262378.0676,4667381.833,4.37735849056604,9.52830188679245,60.1320754716981,20.3962264150943,8.47169811320755,3.03630287863991,1814.09980690696,-1,-635.628845214844,0,0,0,1800,0
"559","ID-C12-P11",262623.2711,4667380.835,5.5,13.7407407407407,58.8703703703704,18.6666666666667,5.35185185185185,3.66730651855469,1837.6812832919,-1,-679.90478293679,0,0,0,1800,0
"560","ID-C12-P12",262868.474,4667379.846,3.30357142857143,10.6607142857143,63.8035714285714,22.0892857142857,4.33928571428571,4.28898055465133,1868.29937292028,-1,-633.311524527414,0,0,0,1800,0
"561","ID-C12-P13",262131.9106,4667138.535,5.2,9.81818181818182,58.6545454545455,19.7636363636364,10.6363636363636,3.61396789550781,1790.37162724248,-1,-332.115877885085,0,0,0,1800,0
"562","ID-C12-P14",262377.1231,4667137.529,5.01818181818182,10.0181818181818,57.5454545454545,19.5090909090909,12.6,2.91104764071378,1821.10947709517,-1,-400.846923828125,0,0,0,1800,0
"563","ID-C12-P15",262622.335,4667136.532,10.2407407407407,19.2407407407407,52.3333333333333,13.9444444444444,5.96296296296296,2.62106639934036,1846.98017854511,-1,-455.303542545864,0,0,0,1800,0
"564","ID-C12-P16",262867.5464,4667135.543,4.57692307692308,12.4230769230769,61.9230769230769,19.3076923076923,3.71153846153846,4.14602966308594,1868.80346457741,-1,-435.95310647147,0,0,0,1800,0
"565","ID-C15-P01",261743.734,4668975.915,4.08771929824561,8.63157894736842,56.0350877192982,20.0350877192982,16.859649122807,3.31745338439941,1762.5183367048,-1,-1371.11535208566,0,0,0,1800,0
"566","ID-C15-P02",261988.8856,4668975.759,4.31481481481481,8.59259259259259,56.1296296296296,19.4444444444444,16.2407407407407,2.9110039302281,1789.52992030552,-1,-1552.15228604403,0,0,0,1800,0
"567","ID-C15-P03",262234.0366,4668975.612,4.42857142857143,8.75,58.1071428571429,21.2857142857143,13.4107142857143,2.68098340715681,1816.82062639509,-1,-1709.98335148738,0,0,0,1800,0
"568","ID-C15-P04",262479.1868,4668975.473,3.85714285714286,8.23214285714286,57.5,19.2678571428571,15.8571428571429,2.83942226193986,1844.79090276754,-1,-1846.98619495739,0,0,0,1800,0
"569","ID-C15-P05",261743.635,4668731.662,4.8,8.76363636363636,56.4363636363636,18.1090909090909,16.0181818181818,3.10785772150213,1768.88520951705,-1,-1209.2332441222,0,0,0,1800,0
"570","ID-C15-P06",261988.795,4668731.507,3.09433962264151,7.30188679245283,58.9245283018868,21.2075471698113,14.0188679245283,3.20770154680525,1784.82134355818,-1,-1370.20190429688,0,0,0,1800,0
"571","ID-C15-P07",262233.9545,4668731.36,3.59259259259259,8.85185185185185,55.4259259259259,19.5,16.5,3.57002117015697,1809.12099202474,-1,-1507.57583895597,0,0,0,1800,0
"572","ID-C15-P08",262479.1132,4668731.222,2.625,7.94642857142857,60.4107142857143,23.1428571428571,11.1785714285714,3.43477800157335,1837.50484890408,-1,-1653.64826216264,0,0,0,1800,0
"573","ID-C15-P09",261743.5366,4668487.4,4.59259259259259,8.96296296296296,58.037037037037,18.7407407407407,12.9444444444444,3.44519981971154,1768.84498948317,-1,-1029.43884394719,0,0,0,1800,0
"574","ID-C15-P10",261988.7051,4668487.246,3.50943396226415,8.15094339622642,59,20.6037735849057,12.8679245283019,2.74989092791522,1795.0827794958,-1,-1170.82655217097,0,0,0,1800,0
"575","ID-C15-P11",262233.8731,4668487.1,3.37037037037037,7.94444444444444,60.3518518518519,21.3703703703704,10.2592592592593,2.43366798987755,1815.08255709135,-1,-1310.54338945661,0,0,0,1800,0
"576","ID-C15-P12",262479.0403,4668486.963,2.03636363636364,6.67272727272727,62.3090909090909,24.1454545454545,10.5636363636364,4.19914800470526,1838.25765269886,-1,-1474.86348397391,0,0,0,1800,0
"577","ID-C15-P13",261743.4389,4668243.131,5.98214285714286,9.60714285714286,57.5,18.5178571428571,13.2142857142857,2.83305754484954,1772.668097602,-1,-837.78148827186,0,0,0,1800,0
"578","ID-C15-P14",261988.6158,4668242.977,4.03636363636364,8.61818181818182,56.6545454545455,19.2363636363636,15.8545454545455,3.18998856977983,1800.14477317116,-1,-970.874422426577,0,0,0,1800,0
"579","ID-C15-P15",262233.7922,4668242.831,3.58490566037736,8.0377358490566,58.5283018867925,20.6603773584906,14.0943396226415,2.75694274902344,1823.83435058594,-1,-1127.44011119496,0,0,0,1800,0
"580","ID-C15-P16",262478.9679,4668242.695,2.98076923076923,8.19230769230769,62.0576923076923,23.4038461538462,8.32692307692308,2.62761851719448,1847.17787606376,-1,-1304.69825526646,0,0,0,1800,0
"581","ID-C26-P01",256522.3615,4677033.745,13.3928571428571,17.8571428571429,47.0714285714286,15,14.0535714285714,1.46502516004774,1531.29373281973,-1,-1003.19073721079,0,0,0,1800,0
"582","ID-C26-P02",256767.2429,4677035.103,10.7407407407407,15.2592592592593,50.1666666666667,14.7592592592593,15.2222222222222,2.4113358931108,1532.39863725142,-1,-1205.46281550481,0,0,0,1800,0
"583","ID-C26-P03",257012.1236,4677036.47,14.8333333333333,19.9444444444444,41.962962962963,10.7222222222222,18.462962962963,1.5417920958321,1552.06209002801,-1,-1422.40659401634,0,0,0,1800,0
"584","ID-C26-P04",257257.0035,4677037.845,14.4363636363636,19.4909090909091,41.2727272727273,10.3636363636364,19.6909090909091,0.971571745695891,1543.95051857277,-1,-1649.99610246931,0,0,0,1800,0
"585","ID-C26-P05",256523.7834,4676789.758,13.7142857142857,18.3571428571429,44.0714285714286,12.4464285714286,17.8571428571429,1.93396245783026,1544.91419122869,-1,-1151.09417613636,0,0,0,1800,0
"586","ID-C26-P06",256768.6733,4676791.117,9.03571428571429,13.2678571428571,48.7142857142857,14.9642857142857,19.625,2.06679467987596,1535.96456962719,-1,-1341.62244104456,0,0,0,1800,0
"587","ID-C26-P07",257013.5624,4676792.485,13.9433962264151,18.1320754716981,43.1509433962264,11.5471698113208,18.7735849056604,1.65773759321733,1558.29751420455,-1,-1541.25167347301,0,0,0,1800,0
"588","ID-C26-P08",257258.4508,4676793.861,15.1538461538462,19.7884615384615,43.3269230769231,11.4423076923077,16.75,1.39890452793666,1552.6966923305,-1,-1753.82543945312,0,0,0,1800,0
"589","ID-C26-P09",256525.206,4676545.764,13.875,18.1607142857143,43.875,11.3035714285714,18.3928571428571,2.52487931161557,1560.46757996757,-1,-1329.32409667969,0,0,0,1800,0
"590","ID-C26-P10",256770.1044,4676547.124,11.4074074074074,15.7592592592593,44.2592592592593,11.2962962962963,21.6481481481481,1.52953269264915,1542.74593394886,-1,-1494.50366436994,0,0,0,1800,0
"591","ID-C26-P11",257015.002,4676548.492,12.6923076923077,16.9038461538462,45.0769230769231,11.9230769230769,18.5384615384615,2.51264343261719,1555.77817826705,-1,-1683.01903605911,0,0,0,1800,0
"592","ID-C26-P12",257259.8988,4676549.869,13.4615384615385,18.0384615384615,45.3461538461538,12.4038461538462,16.4038461538462,2.03118563565341,1557.37901500355,-1,-1882.88513183594,0,0,0,1800,0
"593","ID-C26-P13",256526.6294,4676301.761,12.0754716981132,16.4905660377358,45.2075471698113,12.9433962264151,18.9056603773585,1.78018161228725,1568.71329171317,-1,-1524.01174708775,0,0,0,1800,0
"594","ID-C26-P14",256771.5362,4676303.121,10.462962962963,15.1666666666667,44.7407407407407,12.6481481481481,21.9259259259259,1.55317271839489,1553.48100363991,-1,-1671.91654607599,0,0,0,1800,0
"595","ID-C26-P15",257016.4423,4676304.49,10.4363636363636,14.3454545454545,50.1636363636364,15.1090909090909,16.3090909090909,2.86438333763267,1556.6523092018,-1,-1839.03488046152,0,0,0,1800,0
"596","ID-C26-P16",257261.3476,4676305.868,13.6481481481481,18.1851851851852,44.6481481481481,11.537037037037,16.962962962963,1.75195756392045,1565.52250310724,-1,-2028.64156605114,0,0,0,1800,0
"597","ID-B11-P01",297645.7155,4664312.989,1.8,5.18181818181818,53.1818181818182,19.5636363636364,23.6909090909091,3.51890781947545,1707.09707423619,-1,846.903081720526,0,1,1225.70906645676,2007,1
"598","ID-B11-P02",297890.9394,4664314.158,1.21428571428571,4.14285714285714,57.7678571428571,24.1964285714286,20.0714285714286,3.63164124665437,1689.04032615379,-1,646.977029305917,0,1,1108.23244007847,2007,1
"599","ID-B11-P03",298136.1628,4664315.335,1.48214285714286,4.03571428571429,56.9464285714286,23.875,21.0892857142857,2.72508239746094,1667.75915301288,-1,466.936370849609,0,1,1349.26855686733,2007,1
"600","ID-B11-P04",298381.3856,4664316.52,2.94444444444444,6.40740740740741,47.4074074074074,16.9814814814815,29.5740740740741,2.47367802372685,1650.09736915871,-1,282.718752825702,0,1,941.805066292746,2007,1
"601","ID-B11-P05",297646.9362,4664068.665,2.05454545454545,6.12727272727273,55.1636363636364,21.5272727272727,20.1818181818182,3.44490786961147,1700.54296221052,-1,978.292206940828,0,1,1213.86069251751,2007,1
